MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
WASF1,ZO2,glycerophosphorylcholine (GPC),tetracosadienoylcarnitine (C24:2)*,ARP3B,1-arachidonoyl-GPE (20:4n6)*,STX1A,nicotinamide ribonucleotide (NMN),X - 21928,STX1A,6-oxopiperidine-2-carboxylate,H7C545,CPLX2,ECHB,X - 25948,myo-inositol,SYNPO,FKBP5,N1-Methyl-2-pyridone-5-carboxamide,argininate*,erythronate*,RTN1,spermine,EMD,citrulline,N-acetylglutamine,2'-AMP
pseudouridine,acetylcarnitine (C2),2'-AMP,arabitol/xylitol,X - 25109,CMP,KCC2A,H2AZ,hippurate,KCC2A,5-(galactosylhydroxy)-L-lysine,EPDR1,CRIP2,argininate*,ascorbic acid 2-sulfate,ECI1,cysteine-glutathione disulfide,CYTC,NECA2,"2,4-dihydroxybutyrate",gulonate*,E7EVA0,LPPRC,betaine,2-O-methylascorbic acid,GNA13,LPPRC
3-hydroxyhexanoate,alpha-ketoglutaramate*,S-methylcysteine,PLCD1,pseudouridine,PLCD1,SCG1,dihomo-linoleoylcarnitine (C20:2)*,glucose,FGF1,N-acetyl-1-methylhistidine*,A0A087WW96,CRYL1,PCP,glucose,beta-citrylglutamate,X - 25422,PDLI5,dihydroxyacetone phosphate (DHAP),NECA2,K7EKD1,SCG2,BCAT1,linoleate (18:2n6),5-oxoproline,1-palmitoleoyl-GPC* (16:1)*,BCAT1
orotate,phenylalanylglycine,guanidinoacetate,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,thiamin (Vitamin B1),AGRIN,ABI2,gamma-glutamylthreonine,X - 24431,SCG1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",COMT,CTBP1,beta-citrylglutamate,homocarnosine,X - 22771,4-acetamidobutanoate,E7EVA0,1-arachidonoyl-GPE (20:4n6)*,N1-Methyl-2-pyridone-5-carboxamide,2-O-methylascorbic acid,X - 25979,AP2A1,LY6H,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,X - 23038,AP2A1
PCP,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,2-aminoadipate,GLNA,2'-deoxyinosine,CD44,CCKN,beta-hydroxyisovaleroylcarnitine,1-linoleoyl-GPG (18:2)*,CCKN,3-hydroxyisobutyrate,HBD,CXA1,pseudouridine,1-linoleoyl-GPG (18:2)*,ACOX1,CoA-glutathione*,N1-Methyl-2-pyridone-5-carboxamide,GFAP,2-O-methylascorbic acid,beta-citrylglutamate,SYUB,ACTN1,H2A3,"5,6-dihydrouridine",H2A3,ACTN1
2-methylserine,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,guanosine 2'-monophosphate (2'-GMP)*,"N,N,N-trimethyl-5-aminovalerate",glycylvaline,X - 25109,CIRBP,1-linoleoyl-GPG (18:2)*,X - 23038,CIRBP,PRIO,ILK,CYTC,ACOX1,citrulline,K7EKD1,N-acetyl-1-methylhistidine*,H7BXD5,phenol sulfate,FGF1,FGF1,MOES,ABI2,E9PDG8,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,PON2,ABI2
SYNJ1,oxalate (ethanedioate),3-hydroxyoctanoate,SRGP3,UBP14,linoleate (18:2n6),GFAP,citrulline,beta-hydroxyisovaleroylcarnitine,GFAP,dimethylarginine (ADMA + SDMA),B5MCD7,CoA-glutathione*,GLNA,ribonate,SCG2,N6-carboxymethyllysine,ANXA2,X - 25856,X - 23085,3-hydroxyoctanoate,X - 23739,CD44,FKBP5,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,AAKB2,CD44
tetradecadienoate (14:2)*,orotidine,2'-deoxyguanosine,PSIP1,ACOX1,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,AP2A1,ribonate,5-HETE,AP2A1,2-aminoheptanoate,SCG2,DHB11,FKBP5,CMP,AHNK,2-O-methylascorbic acid,CD44,3-amino-2-piperidone,gamma-aminobutyrate (GABA),ECI1,PVRL1,ALDH2,MLC1,CTBP1,H2AZ,ALDH2
glycerol 3-phosphate,orotate,X - 23171,tetradecadienoate (14:2)*,hydroxyproline,methionine sulfone,PLCD1,CMP,N-acetylneuraminate,PLCD1,PADI2,STX1A,DLGP3,SAHH2,2'-deoxycytidine,CIRBP,thiamin (Vitamin B1),ARP3B,E7EVA0,5-oxoproline,hydroxyproline,COR1A,N1-Methyl-2-pyridone-5-carboxamide,3-amino-2-piperidone,CPLX2,ECI1,N1-Methyl-2-pyridone-5-carboxamide
stachydrine,ornithine,X - 21928,myristate (14:0),ECHA,urate,C9JNY7,2'-deoxycytidine,citrulline,C9JNY7,phenylalanylglycine,KCC2A,DOC2A,thioproline,phenylalanylglycine,cysteine-glutathione disulfide,THTR,myo-inositol,myo-inositol,H7C545,PDLI5,PRDX6,ECI1,EPDR1,phenol sulfate,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,ECI1
E9PGC8,nicotinamide ribonucleotide (NMN),hippurate,V9PBN7,STAT3,gulonate*,NECA2,phenylalanylglycine,ribonate,NECA2,1-palmitoleoyl-GPC* (16:1)*,LANC2,DPP6,CHDH,X - 22162,X - 23739,SV2B,PGCA,AAKB2,PON2,X - 23085,aspartate,X - 23171,SYNJ1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),CoA-glutathione*,X - 23171
H0Y858,myristate (14:0),N-acetylglutamine,ACOX1,OGA,X - 10457,PGCA,X - 22162,CMP,PGCA,citrulline,SV2B,DPYL1,betaine,CoA-glutathione*,X - 23085,AHNK,H2AZ,pseudouridine,THTR,NECA2,arabinose,citrulline,PON2,2'-deoxyinosine,N6-carboxymethyllysine,citrulline
fructose,myo-inositol,X - 25948,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,N6-carboxymethyllysine,docosadienoylcarnitine (C22:2)*,VATH,CoA-glutathione*,2'-deoxycytidine,VATH,RAP2B,PLCD1,DPYL4,LY6H,ornithine,X - 23026,GFAP,H2A3,X - 16972,X - 23171,ACOX1,EPDR1,PPM1F,H2AZ,KDSR,erythronate*,PPM1F
AT8A1,methylsuccinate,ascorbic acid 2-sulfate,1-methylhistamine,ECI1,4-acetamidobutanoate,OGA,ornithine,phenylalanylglycine,ABI2,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,CRIP2,E5RGX5,VATH,linoleate (18:2n6),CMP,ILK,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,E9PDG8,AP2A2,ASAH1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,PSIP1,X - 23085,pseudouridine,3-hydroxyoctanoate,X - 23026
KCNA1,methionine sulfone,glucose,E9PDG8,N-carbamoylglutamate,HOME1,PADI2,linoleate (18:2n6),X - 22162,OGA,"5,6-dihydrouridine",CHDH,E7EVA0,N-methylpipecolate,N-acetylneuraminate,ABI2,N6-succinyladenosine,BCAT1,guanidinoacetate,X - 22771,N-acetylglutamine,THTR,X - 23026,ITB1,CoA-glutathione*,N-acetyl-1-methylhistidine*,K7EKD1
X - 23593,mannonate*,homocarnosine,HN1,EMD,GPM6A,GNA13,N-acetylneuraminate,CoA-glutathione*,MOES,RL12,SCG1,E9PDG8,4-guanidinobutanoate,tetracosadienoylcarnitine (C24:2)*,N-acetylglutamine,B5MCD7,N-acetyl-aspartyl-glutamate (NAAG),5-oxoproline,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,X - 25422,2-aminoheptanoate,THTR,CAV1,1-methylhistamine,CD44,THTR
X - 25422,linoleoyl ethanolamide,1-linoleoyl-GPG (18:2)*,H2AZ,SAHH2,S4R371,A4,tetracosadienoylcarnitine (C24:2)*,ornithine,HBD,CoA-glutathione*,CCKN,E9PGC8,PON2,arachidoyl ethanolamide (20:0)*,2'-deoxyinosine,KDSR,B5MBY2,N-carbamoylglutamate,AAKB2,CMP,NECA2,N-acetylglutamine,B5MBY2,3-hydroxypalmitate,MOES,N-acetylglutamine
1-methylhistidine,linolenate (18:3n3 or 3n6),citrulline,aspartate,FRS1L,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,CD44,arachidoyl ethanolamide (20:0)*,linoleate (18:2n6),FKBP5,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,PRP19,E9PHY5,4-acetamidobutanoate,1-methylhistamine,gulonate*,X - 16972,AP2A1,"N,N,N-trimethyl-5-aminovalerate",X - 16972,X - 22771,PON2,2'-deoxyinosine,PRIO,nicotinamide ribonucleotide (NMN),X - 22771,phenol sulfate
hydroxyproline,linoleate (18:2n6),ribonate,H0Y858,COMT,glycerophosphoethanolamine,RAB6B,1-methylhistamine,tetracosadienoylcarnitine (C24:2)*,RAB6B,CTBP1,L2GL1,E9PIM6,ECI1,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,THTR,SRGP3,LY6H,S-methylcysteine,B5MBY2,X - 23739,NEGR1,CNTN1,erythronate*,guanosine 2'-monophosphate (2'-GMP)*,SYNPO,X - 22771
guanosine 2'-monophosphate (2'-GMP)*,lignoceroylcarnitine (C24)*,2'-deoxycytidine,CMP,saccharopine,3-hydroxyisobutyrate,EMD,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,gamma-glutamylthreonine,EMD,methionine sulfone,ACTN1,E9PS17,RTN1,guanosine 3'-monophosphate (3'-GMP),B5MBY2,"5,6-dihydrouridine",X - 23085,citrulline,saccharopine,X - 25948,ARP3B,RTN1,PCP,4-acetamidobutanoate,1-methylhistamine,2'-deoxyinosine
TPRGL,leucylglycine,phenylalanylglycine,1-methyladenosine,erythronate*,SYN1,V9PBN7,guanosine 3'-monophosphate (3'-GMP),arachidoyl ethanolamide (20:0)*,NUMA1,CPLX2,HP1B3,ECHA,X - 10457,dimethylarginine (ADMA + SDMA),LANC2,glycylvaline,N-acetylglutamine,argininate*,L2GL1,B5MBY2,ANXA1,SCG2,AAKB2,SYNPO,CHDH,CNTN1
A4,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 22162,HEXB,ABI2,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,NUMA1,dimethylarginine (ADMA + SDMA),1-methylhistamine,CHRD1,phenol sulfate,TPRGL,ECHB,X - 25979,glutamate,pyroglutamine*,A4,SCG2,X - 23085,2'-deoxyinosine,X - 23026,SYNPO,AAKB2,hydroxyproline,OGA,CXA1,RTN1
Q5JP53,inositol 1-phosphate (I1P),CoA-glutathione*,REEP5,DLGP3,MOC2B,CHRD1,glutamate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,BSN,2'-deoxyinosine,CIRBP,ECI1,TGM2,sedoheptulose-7-phosphate,X - 25422,PDLI5,2'-deoxyinosine,X - 23026,CIRBP,H7BXD5,X - 22771,EPHA4,"N,N,N-trimethyl-5-aminovalerate",myo-inositol,gulonate*,SCG2
inositol 1-phosphate (I1P),hydroxyproline,ornithine,N-acetyl-aspartyl-glutamate (NAAG),KCC2A,2-hydroxyglutarate,BSN,sedoheptulose-7-phosphate,guanosine 3'-monophosphate (3'-GMP),E9PS17,CATD,SRGP3,ECI2,FRIL,succinate,X - 25856,"2,4-dihydroxybutyrate",KDSR,2'-AMP,EPDR1,arachidoyl ethanolamide (20:0)*,DPYL4,beta-citrylglutamate,X - 25856,"1,5-anhydroglucitol (1,5-AG)",CPLX2,AAKB2
glycerophosphoethanolamine,homocitrulline,linoleate (18:2n6),PPIF,PVRL1,H0Y858,E9PS17,5-HETE,dimethylarginine (ADMA + SDMA),GABR2,KDSR,AP2A2,EMD,N1-Methyl-2-pyridone-5-carboxamide,X - 23038,E9PDG8,tetracosadienoylcarnitine (C24:2)*,3-indoxyl sulfate,B5MBY2,MOES,1-linoleoyl-GPE (18:2)*,FGF1,PRDX6,NEGR1,MOES,ILK,HP1B3
ECI1,phenol sulfate,N-acetylneuraminate,ANXA2,SPB6,dihomo-linoleoylcarnitine (C20:2)*,GABR2,N1-methylinosine,glutamate,EPS15,pseudouridine,SEPT5,EPDR1,PLCD1,beta-hydroxyisovaleroylcarnitine,saccharopine,1-arachidonoyl-GPE (20:4n6)*,PON2,FGF1,SV2B,"2,4-dihydroxybutyrate",myo-inositol,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,STAT3,A4,L1CAM,EPHA4
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,phosphocholine,tetracosadienoylcarnitine (C24:2)*,DPP6,NID1,fructosyllysine,EPS15,X - 23038,sedoheptulose-7-phosphate,OPCM,PPT1,AP2A1,EPHA4,SV2B,5-HETE,MOES,FGF1,CIRBP,2-O-methylascorbic acid,ALDH2,ABI2,BCAT1,N6-succinyladenosine,ABI2,4-cholesten-3-one,CNTN1,beta-citrylglutamate
X - 25979,hippurate,arachidoyl ethanolamide (20:0)*,oxalate (ethanedioate),AAKB2,X - 25856,OPCM,mannonate*,dihomo-linoleoylcarnitine (C20:2)*,H2A3,1-methylhistamine,STMN1,EPS15,pyroglutamine*,myo-inositol,arachidoyl ethanolamide (20:0)*,PON2,X - 22771,4-acetamidobutanoate,ACOX1,pyroglutamine*,X - 25422,1-methylhistamine,N-methylpipecolate,AP2A1,PGM2L,PRDX6
GUAD,propionylcarnitine (C3),1-methylhistamine,gamma-glutamylglutamate,U3KQG5,guanosine 3'-monophosphate (3'-GMP),FKBP5,SH3G1,N1-methylinosine,HOME1,3-hydroxypalmitate,TBA1B,FGF1,COMT,dihomo-linoleoylcarnitine (C20:2)*,3-hydroxyoctanoate,TPRGL,EMD,ECI1,X - 25422,S-methylcysteine sulfoxide,LY6H,X - 22771,VA0D1,S6A17,HBD,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
saccharopine,urate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,E5RGX5,DPYL1,NECA2,H2A3,citrate,mannonate*,ITB1,homocitrulline,GNA13,FKB1A,N-acetyl-1-methylhistidine*,X - 14837,2-O-methylascorbic acid,S6A17,EPS15,hydroxyproline,ECI1,gamma-aminobutyrate (GABA),X - 23026,S-methylcysteine sulfoxide,H7BXD5,PGM2L,"1,2-dilinoleoyl-GPE (18:2/18:2)*",N6-succinyladenosine
2AAA,trimethylamine N-oxide,guanosine 3'-monophosphate (3'-GMP),"1,2-dipalmitoyl-GPG (16:0/16:0)",CD44,CHRD1,ITB1,X - 14837,heme,GNAI1,linoleate (18:2n6),HEXB,FKBP5,PDLI5,cystine,H7BXD5,PVRL1,phosphocholine,LANC2,X - 23739,LANC2,OGA,X - 23085,ECHB,H2A3,B5MBY2,1-methylhistamine
H7BXD5,trigonelline (N'-methylnicotinate),dimethylarginine (ADMA + SDMA),SPB6,N-acetyl-aspartyl-glutamate (NAAG),thiamin (Vitamin B1),GNAI1,cystine,SH3G1,SNX3,gamma-aminobutyrate (GABA),CD44,FRIL,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,docosadienoylcarnitine (C22:2)*,linoleate (18:2n6),CHDH,"N,N,N-trimethyl-5-aminovalerate",N-acetyl-aspartyl-glutamate (NAAG),ANXA1,L1CAM,E9PDG8,arachidoyl ethanolamide (20:0)*,5-oxoproline,NECA2,ANXA2,S-methylcysteine sulfoxide
palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,threonine,glutamate,BSN,SCG1,N-methylpipecolate,SNX3,docosadienoylcarnitine (C22:2)*,5-(galactosylhydroxy)-L-lysine,DHB11,CRYL1,RAB6B,FRS1L,SPB6,gamma-aminobutyrate (GABA),N-acetyl-aspartyl-glutamate (NAAG),H2A3,AP2A2,HBD,linoleate (18:2n6),N-acetyl-aspartyl-glutamate (NAAG),LANC2,HP1B3,H7C545,IF6,3-amino-2-piperidone,PSIP1
TPP1,thioproline,sedoheptulose-7-phosphate,TBB4B,PDLI5,CYTC,DHB11,gamma-aminobutyrate (GABA),X - 23593,PYC,nicotinamide ribonucleotide (NMN),EMD,FSD1,X - 22771,5-(galactosylhydroxy)-L-lysine,L2GL1,FSD1,CXA1,2'-deoxyinosine,GNA13,2'-deoxyinosine,"N,N,N-trimethyl-5-aminovalerate",phosphocholine,argininate*,N-acetylglutamine,GPM6A,X - 23085
X - 23739,thiamin (Vitamin B1),X - 23038,E7EVA0,ZO2,N-acetylglucosamine 6-phosphate,PYC,5-(galactosylhydroxy)-L-lysine,ribulose/xylulose,ANXA2,OGA,NUMA1,G5E9W7,CIRBP,threonine,PVRL1,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,X - 16972,erythronate*,LANC2,L2GL1,4-guanidinobutanoate,CPLX2,AP2B1,CRYL1,hydroxyproline,arachidoyl ethanolamide (20:0)*
3-hydroxystearate,tetradecadienoate (14:2)*,beta-hydroxyisovaleroylcarnitine,phosphocholine,CYTC,X - 23593,ANXA2,threonine,threonine,G5E9W7,"1,5-anhydroglucitol (1,5-AG)",CHRD1,GABR2,AP2A2,ribulose/xylulose,SV2B,PACN1,GNA13,CoA-glutathione*,PVRL1,THTR,RAP2B,5-oxoproline,SYNPO,GLNA,ALDH2,phosphocholine
glutarylcarnitine (C5-DC),tetracosadienoylcarnitine (C24:2)*,5-HETE,H7BXD5,CLH1,glycerophosphorylcholine (GPC),G5E9W7,ribulose/xylulose,X - 14837,HEBP2,MOES,BSN,GFAP,N-carbamoylglutamate,X - 23593,phosphocholine,REEP5,ribonate,beta-citrylglutamate,OGA,X - 25856,X - 25856,hydroxyproline,beta-citrylglutamate,X - 15161,CRYL1,CPLX2
NAC2,succinate,myo-inositol,VATB2,N1-Methyl-2-pyridone-5-carboxamide,H7C545,HEBP2,X - 23593,gamma-aminobutyrate (GABA),CXA1,4-cholesten-3-one,E9PS17,GLNA,15-HETE,4-hydroxybutyrate (GHB),AP2A2,MOES,CoA-glutathione*,CHDH,X - 23026,"N,N,N-trimethyl-5-aminovalerate",PGCA,EMD,CHDH,LANC2,myristate (14:0),5-oxoproline
2'-deoxyguanosine,stachydrine,dihomo-linoleoylcarnitine (C20:2)*,N6-succinyladenosine,SCG2,S-methylcysteine,HOME1,4-hydroxybutyrate (GHB),docosadienoylcarnitine (C22:2)*,CD44,CAV1,GABR2,GNA13,ARP3B,heme,S-methylcysteine sulfoxide,NECA2,PRDX6,OGA,N-acetyl-aspartyl-glutamate (NAAG),GNA13,VATH,H2A3,IP3KA,hippurate,NECA2,hydroxyproline
ANXA1,spermine,X - 14837,orotidine,EPS15,CRYL1,HEXB,heme,cystine,HEXB,glycerol 3-phosphate,EPS15,GNAI1,glutarylcarnitine (C5-DC),citrate,GNA13,3-amino-2-piperidone,CRYL1,X - 21928,glycylvaline,MOES,N-acetylglutamine,LANC2,ACOX1,methylsuccinate,FGF1,EMD
VA0D1,spermidine,cystine,pyroglutamine*,CCKN,IPO5,NID1,arabonate/xylonate,4-hydroxybutyrate (GHB),E5RGX5,myo-inositol,OPCM,GPM6A,EPS15,arabonate/xylonate,"N,N,N-trimethyl-5-aminovalerate",hippurate,N6-succinyladenosine,GNA13,ABI2,dihydroxyacetone phosphate (DHAP),gulonate*,gamma-aminobutyrate (GABA),GLNA,RTN1,urate,FRIL
CYTC,sedoheptulose-7-phosphate,docosadienoylcarnitine (C22:2)*,C9J9K3,tetradecadienoate (14:2)*,RAP2B,SH3G3,myo-inositol,3-indoxyl sulfate,SYPH,PSIP1,FKBP5,GUAD,IQGA1,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,H2AZ,glutarylcarnitine (C5-DC),gamma-glutamylglutamate,ABI2,X - 25856,E9PDG8,ECI1,tetracosadienoylcarnitine (C24:2)*,NECA2,EPHA4,3-indoxyl sulfate,H2A3
cysteine-glutathione disulfide,sebacate (C10-DC),5-(galactosylhydroxy)-L-lysine,pyruvate,S27A1,VATH,H2AZ,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,H2AZ,A0A0C4DGH3,H2A3,H0Y858,CXA1,oxalate (ethanedioate),"2,4-dihydroxybutyrate",H2AZ,HEXB,2-aminoheptanoate,ANXA2,saccharopine,PRIO,NECA2,SAHH2,PPM1F,X - 25856,LANC2
X - 23085,salicylate,threonine,X - 24431,KDSR,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,TGM2,oxalate (ethanedioate),citrate,TGM2,IF6,ITB1,H2A3,NID1,1-oleoyl-GPC (18:1),OGA,CRYL1,X - 25856,H7BXD5,E9PDG8,5-oxoproline,X - 23171,PADI2,VATH,CXA1,EPDR1,gamma-aminobutyrate (GABA)
E9PS17,saccharopine,ribulose/xylulose,deoxycarnitine,AT8A1,UBP14,SYGP1,1-oleoyl-GPC (18:1),arabonate/xylonate,SYGP1,N-acetylglutamine,GNAI1,H2AZ,FRS1L,acetylcarnitine (C2),CoA-glutathione*,VATH,X - 23739,2'-O-methylcytidine,PGM2L,guanosine 2'-monophosphate (2'-GMP)*,3-hydroxyoctanoate,H2AZ,STX1A,LPPRC,N-acetyl-aspartyl-glutamate (NAAG),tetracosadienoylcarnitine (C24:2)*
DPYL1,ribulose/xylulose,X - 23593,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,2-O-methylascorbic acid,"N,N,N-trimethyl-alanylproline betaine (TMAP)",DLGP3,acetylcarnitine (C2),myo-inositol,DLGP3,inositol 1-phosphate (I1P),SNX3,H7BXD5,BCAT1,urate,PLCD1,3-hydroxypalmitate,saccharopine,CMP,L1CAM,PVRL1,ECHA,CoA-glutathione*,SYUA,XRCC5,X - 21928,NECA2
thiamin (Vitamin B1),ribonate,4-hydroxybutyrate (GHB),N-acetylneuraminate,AP2A1,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),KCNA1,urate,oxalate (ethanedioate),KCNA1,B5MBY2,DHB11,H7C545,N-acetyl-aspartyl-glutamate (NAAG),fructose,S-methylcysteine,2'-deoxyinosine,3-hydroxyoctanoate,ascorbic acid 2-sulfate,RAP2B,CoA-glutathione*,ACOX1,ACOX1,ARP3B,AHNK,X - 23739,PADI2
CRIP2,pyruvate,heme,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),beta-citrylglutamate,gamma-aminobutyrate (GABA),VATB2,fructose,1-oleoyl-GPC (18:1),VATB2,WASF1,PYC,HBD,linoleate (18:2n6),3-indoxyl sulfate,ASAH1,L2GL1,myristate (14:0),gamma-aminobutyrate (GABA),CoA-glutathione*,SV2B,glutarylcarnitine (C5-DC),S27A1,2'-deoxyinosine,S-methylcysteine,S-methylcysteine sulfoxide,CoA-glutathione*
U3KQG5,pyroglutamine*,citrate,PYC,PSIP1,ACOX1,H7BXD5,3-indoxyl sulfate,acetylcarnitine (C2),ECI2,E5RGX5,ANXA2,HEBP2,CD44,mannonate*,hippurate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,guanidinoacetate,PDLI5,"N,N,N-trimethyl-5-aminovalerate",AP2A2,arachidoyl ethanolamide (20:0)*,2-O-methylascorbic acid,glycylvaline,2'-AMP,LPPRC,ACOX1
linolenate (18:3n3 or 3n6),pseudouridine,arabonate/xylonate,LY6H,X - 23085,N-acetyl-aspartyl-glutamate (NAAG),ECI2,succinate,urate,KDSR,GLNA,G5E9W7,HEXB,X - 23026,N1-methylinosine,ARP3B,PRP19,SV2B,CD44,ARP3B,citrulline,S-methylcysteine sulfoxide,HBD,4-guanidinobutanoate,4-hydroxybutyrate (GHB),X - 23085,S27A1
EPS15,homocarnosine,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,E9PGC8,PHAR1,AT8A1,KDSR,N-acetylglucosamine 6-phosphate,fructose,SH3G3,RTN1,HOME1,HN1,PGCA,N-acetylglucosamine 6-phosphate,guanidinoacetate,DPYL4,ZO2,glycerophosphorylcholine (GPC),H2AZ,2-aminoheptanoate,H7C545,KDSR,UBP14,B5MBY2,tetracosadienoylcarnitine (C24:2)*,2-O-methylascorbic acid
homocitrulline,heme,oxalate (ethanedioate),1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,CPLX2,GFAP,SYPH,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),succinate,PRAF2,EPHA4,NID1,HNRPL,LPPRC,gamma-glutamylthreonine,ANXA2,VA0D1,3-hydroxyisobutyrate,FKBP5,FKBP5,X - 16972,guanidinoacetate,methionine sulfone,4-acetamidobutanoate,EMD,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,HBD
ZO2,arabinose,1-oleoyl-GPC (18:1),ATAD1,PYC,HBD,IPO5,3-hydroxystearate,N-acetylglucosamine 6-phosphate,NID1,HPCA,A4,HOME1,2AAA,5-oxoproline,FKBP5,ANXA2,MOC2B,phosphocholine,hippurate,phosphocholine,STX1A,ribonate,ECHA,CAV1,LANC2,KDSR
CTBP1,docosadienoylcarnitine (C22:2)*,acetylcarnitine (C2),KCNA1,4-acetamidobutanoate,E9PHY5,PRAF2,inositol 1-phosphate (I1P),glycosyl-N-stearoyl-sphingosine (d18:1/18:0),ZO2,PPM1F,IPO5,HP1B3,CAC1E,inositol 1-phosphate (I1P),2-aminoheptanoate,GABR2,5-oxoproline,MOES,pyroglutamine*,X - 21928,X - 21928,EPS15,X - 25979,ASAH1,pyroglutamine*,methionine sulfone
ITB1,dimethylarginine (ADMA + SDMA),urate,RAB6B,CRYL1,SYGP1,ZO2,linolenate (18:3n3 or 3n6),3-hydroxypalmitate,VGLU1,LPPRC,H2AZ,HPCA,AP2A1,3-hydroxypalmitate,ANXA1,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,PADI2,L1CAM,H2A3,guanidinoacetate,AP2A2,pyroglutamine*,X - 10457,DPYL4,RAB6B,ribonate
MTAP2,dihydroxyacetone phosphate (DHAP),fructose,VA0D1,CXA1,3-indoxyl sulfate,VGLU1,3-hydroxypalmitate,inositol 1-phosphate (I1P),CRYL1,XRCC5,TGM2,HS105,2'-O-methylcytidine,gamma-glutamylglutamate,X - 16972,hydroxyproline,1-methylhistamine,X - 25948,gulonate*,ANXA1,hippurate,guanidinoacetate,ECI1,E9PDG8,X - 25422,EPS15
CHRD1,dihomo-linoleoylcarnitine (C20:2)*,3-indoxyl sulfate,2'-deoxycytidine,CAC1E,PAK1,CRYL1,gamma-glutamylglutamate,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,PAK1,S6A17,SYGP1,ICAM5,KDSR,3-hydroxyadipate,4-guanidinobutanoate,PPM1F,SAHH2,L2GL1,N-acetylglutamine,PLCD1,KCC2A,gulonate*,TGM2,GNA13,VA0D1,pyroglutamine*
CPLX2,deoxycarnitine,mannonate*,ribonate,CIRBP,3-hydroxyoctanoate,PAK1,3-hydroxyadipate,homocarnosine,HNRPL,CRIP2,DLGP3,IF6,guanidinoacetate,1-methylhistidine,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,N1-Methyl-2-pyridone-5-carboxamide,MOES,CNTN1,X - 25948,S-methylcysteine,H2AZ,FRIL,N-carbamoylglutamate,CD44,N-acetylneuraminate,guanidinoacetate
TGM2,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),N1-methylinosine,CIRBP,NEUM,ECHA,HNRPL,1-methylhistidine,gamma-glutamylglutamate,GUAD,AHNK,KCNA1,ILK,HEXB,lignoceroylcarnitine (C24)*,GLNA,pseudouridine,CTBP1,ASAH1,4-guanidinobutanoate,FKBP5,S-methylcysteine,glutarylcarnitine (C5-DC),FRIL,PRDX6,BSN,gulonate*
