MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
aspartate,ZNF662,ANKRD52,ILK,ZNF280B,ECHB,S4R371,UBAP1,ARL10,CTBP1,2'-O-methylcytidine,PP2BB,MON1A,TGM2,HTR1E,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,ACOX1,SIRT4,X - 24431,SYUA,MIOS-DT,saccharopine,LINC00467,FPGS,U3KQG5,glucose,TOM1L1
HPCA,XRCC5,H2AZ1,AP2B1,CD44,pseudouridine,CNTN1,LINC03072,UBE2Q1,AT8A1,H7C545,S27A1,MRPS6,YY1,TOM1L1,MAPK13,RTN1,TOP1,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),mannonate*,AHSA1,propionylcarnitine (C3),SLC5A3,SAMTOR,UNC5A,TPRGL,CHDH
C9JNY7,YARS2,SAP130,HN1,CDC6,glycerophosphorylcholine (GPC),NRX1A,CCDC191,NCKAP1,SAHH2,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),H7C545,MSL1,FRIL,TTC23-AS1,1-arachidonoyl-GPE (20:4n6)*,3-hydroxyisobutyrate,AP2A2,nicotinamide ribonucleotide (NMN),ACOX1,MRPS6,X - 15161,SYNJ1,DCST2,LINC03072,1-linoleoyl-GPG (18:2)*,XPA
N1-Methyl-2-pyridone-5-carboxamide,YY1,CTNND2,NT5C,N-acetyl-aspartyl-glutamate (NAAG),HNRPL,PACN1,UNC5A,FILIP1L,ICAM5,E5RGX5,STX1A,MTAP2,N1-Methyl-2-pyridone-5-carboxamide,NSMCE3,X - 14837,SRRM2-AS1,ELAVL1,linolenate (18:3n3 or 3n6),HEXB,STX1A,N1-methylinosine,ZO2,BLTP2,HS105,TMEM243,CAC1E
SH3G3,ZMAT1,NPY1R,deoxycarnitine,CCDC127,orotidine,CTBP1,TRIM45,TOM1L1,FRIL,OPCM,PPIF,"N,N,N-trimethyl-5-aminovalerate",PLCD1,ARL10,TTLL3,dihydroxyacetone phosphate (DHAP),15-HETE,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,S6A17,BAG2,ARMC9,MSL1,DRD1,CATD,SYNJ1,SV2B
BASP1,ZNF280B,NPAS2,IQGA1,GOLPH3,MBOAT7,AT8A1,HTR1E,GPR63,CYTC,CMP,MLC1,"N,N,N-trimethyl-alanylproline betaine (TMAP)",SV2B,UBE2Q1,oxalate (ethanedioate),CNOT4,GOLPH3,pyruvate,dihydroxyacetone phosphate (DHAP),CCT8,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,RANBP9,PIP5K1C,pyruvate,N-acetylglucosamine 6-phosphate,ARSK
X - 23038,ZNF596,TRIM45,GUAD,PPID,3-hydroxystearate,SAHH2,DRD1,CACYBP,CAN2,CNOT4,ATAD1,N-acetyl-1-methylhistidine*,pyroglutamine*,NCKAP1,PPM1F,X - 21891,X - 23593,cytidine,CCKN,ANXA2,4-acetamidobutanoate,IP3KA,C1orf52,RAB3A,threonine,1-methyladenosine
4-acetamidobutanoate,ZNT3,FAM53C,STX1A,SCG1,ascorbic acid 2-sulfate,MOES,BAG2,FAM53C,MOES,PFKP,BASP1,N-acetyl-3-methylhistidine*,COMT,FILIP1L,N-acetylglutamine,SLC5A3,RL12,4-hydroxybutyrate (GHB),PFKP,ARG2,cytidine,ARMC9,CHIC2,arachidoyl ethanolamide (20:0)*,ARSK,MAPK13
citrate,arachidoyl ethanolamide (20:0)*,HTR1E,HBD,PDLI5,HPCA,CAC1E,C1orf52,S100B,PPIF,KLHL1,TBB4B,N-acetyl-aspartyl-glutamate (NAAG),N-acetyl-1-methylhistidine*,GPR63,LOC105376654,glutarylcarnitine (C5-DC),PIP5K1C,methylsuccinate,1-oleoyl-GPC (18:1),PGBD5,CIRBP_y,PAN3-AS1,FGFR1OP2,DLGP3,ACOX1,PLPBP
"N,N,N-trimethyl-5-aminovalerate",ZO2,TOM1L1,PAN3-AS1,ZO2,PP2BB,WASF1,CHIC2,PIP5K1C,SYUB,ANXA2,SYN1,N-acetylglucosamine 6-phosphate,PDLI5,XPO7,N-acetylneuraminate,PDLI5,GNA13,glycerol 3-phosphate,ILK,myristate (14:0),3-hydroxyhexanoate,K7EKD1,HECA,PSIP1,5-HETE,LINC01102
TPRGL,acetylcarnitine (C2),TTC23-AS1,ABI2,H2AZ1,KIF21B,NAC2,HECA,KIF3C,RAB3A,NUMA1,FRIL,N-acetylglucosamine/N-acetylgalactosamine,GNPNAT1,TOP1,arabonate/xylonate,pyroglutamine*,ARP3B,3-hydroxyoctanoate,KDSR,X - 23038,methylsuccinate,PRAF2,LINC-PINT,PRP19,CPLX2,gamma-glutamylglutamate
THTR,alpha-ketoglutaramate*,NSMCE3,dihydroxyacetone phosphate (DHAP),CCDC191,CRIP2,COR1A,MSL1,H2AZ,MLC1,AP2A2,ICAM5,N-acetylglutamine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,CACYBP,4-hydroxybutyrate (GHB),U3KQG5,DYNLL1,guanosine 2'-monophosphate (2'-GMP)*,WASF1,SNX3,REEP5,2'-O-methylcytidine,RNF31,2-aminoheptanoate,leucylglycine,MIOS-DT
CHRD1,arabinose,UBE2Q1,2'-deoxyguanosine,SENP3,glycerophosphoethanolamine,PPIF,LINC-PINT,XPO7,PSIP1,FKB1A,SAHH2,N-acetylneuraminate,DRD1,S100B,GOLPH3L,SNX16,argininate*,2-aminoadipate,LINC00467,DNAJC27-AS1,2'-AMP,X - 23593,BAG2,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,ECI2,KCNA1
B5MCD7,arabitol/xylitol,NCKAP1,SIMC1,CYTC,beta-citrylglutamate,RAB3A,RNF31,HTR1E,HS105,MAP6,AT8A1,N-carbamoylglutamate,SPB6,PIP5K1C,NEGR1,DPP6,SMIM14-DT,guanidinoacetate,PSIP1,N-acetyl-aspartyl-glutamate (NAAG),ILK,COMT,XPA,PARLP2,IPO5,UNC5A
DYNLL1,arabonate/xylonate,FILIP1L,H2AZ1,FAM53C,IPO5,MLC1,CAC1E,RSPO3,NAC2,X - 10457,CTBP1,N-methylpipecolate,X - 22771,KIF3C,AP1M1,ARP3B,IQGA1,sedoheptulose-7-phosphate,ALDH2,SYUA,SNX3,AAKB2,SLC38A2,S100B,YARS2,NUDT9
lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,N6-carboxymethyllysine,GPR63,TMEM243,CLH1,STAT3,PSIP1,SH3G1,CAC1E,C9J9K3,HEXIM1,PACN1,N1-Methyl-2-pyridone-5-carboxamide,CCDC191,RSPO3,PADI2,X - 23038,PRDX6,ANXA1,MED21,TMEM147-AS1,NHSL3,CSNK2A2,ZMAT1,C9JNY7,SYGP1,CCT8
CNOT4,N1-methylinosine,XPO7,PPP6R1,N1-Methyl-2-pyridone-5-carboxamide,ELAVL1,HS105,CCT8,RIC8B,2AAA,H2AZ1,NRX1A,N1-methylinosine,CIRBP_y,SMIM14-DT,NMT1,CRKL,FAM220A,cysteine-glutathione disulfide,ASB16-AS1,NPY1R,deoxycarnitine,4-hydroxybutyrate (GHB),MSL1,RAB6B,TRIM45,4-hydroxybutyrate (GHB)
HUS1,N1-Methyl-2-pyridone-5-carboxamide,TOP1,HECA,SCG2,SIRT4,C9J9K3,DNAJC27-AS1,TMEM123-DT,CAC1E,HEBP2,CNTN1,N6-carboxymethyllysine,AP2A2,MC4R,HEXB,TCF20,RNF31,X - 25109,NPY1R,arabonate/xylonate,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,CCT8,TMEM243,HPCA,MBOAT7,CSNK2A2
glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,ATP1B3,CACYBP,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),EPS15,ZNF662,A4,ELAVL1,SAMTOR,NB5R1,TNPO3,S4R371,N6-succinyladenosine,N-carbamoylglutamate,POLG,3-hydroxypalmitate,gulonate*,XPA,saccharopine,NHSL3,NAC2,CLCN6,NUDT9,RALBP1,SNX27,ECHA,AAKB2
TBCK,B5MCD7,S100B,"1,5-anhydroglucitol (1,5-AG)",MBOAT7,threonine,SYUB,SIRT4,ZMAT1,OGA,tetracosadienoylcarnitine (C24:2)*,MAP6,NAC2,15-HETE,FPGS,RIC8B,H2AZ1,HECA,N-acetyl-aspartyl-glutamate (NAAG),SNX16,TTLL3,orotate,UNC5A,NUS1,GPR199P,NMT1,COMT
VA0D1,BAG2,PIP5K1C,RL12,CCKN,N-acetyl-aspartyl-glutamate (NAAG),2AAA,TFE3,SLC38A2,HBD,CRKL,L1CAM,NB5R1,GOLPH3,FGFR1OP2,VA0D1,STMN1,2-O-methylascorbic acid,X - 16972,CCDC127,ribulose/xylulose,GNA13,KCNA1,S100B,RSPO3,DYNLL1,X - 23593
PGBD5,BASP1,KIF3C,X - 25422,tetradecadienoate (14:2)*,DPYL4,NB5R1,APOM,XPA,GNA13,NAC2,TBA1B,NCAM1-AS2,ARP3B,SAMTOR,2AAA,2'-O-methylcytidine,RAP1GAP2,glycylleucine,ribulose/xylulose,4-guanidinobutanoate,MED21,MIOS-DT,KIF3C,BAG2,X - 22810,2'-O-methylcytidine
alpha-ketoglutaramate*,BCAT1,RSPO3,KLHL1,S27A1,DHB11,OGA,DYNLL1,BAG2,A4,PRICKLE2,CAN2,NCKAP1,glutarylcarnitine (C5-DC),ZMAT1,ORAI2,RSPO3,CXA1,2-hydroxyglutarate,SLC35F3,VA0D1,WASF1,gamma-glutamylglutamate,DPYL4,linoleate (18:2n6),3-hydroxystearate,PRAF2
N1-methylinosine,BICD2,SMIM14-DT,TCF20,KHDRBS3,argininate*,HBD,NT5C,RNF31,WASF1,NPEPPS,PSIP1,NECA2,EPS15,SLC38A2,SCG1,TTBK1,WASF1,X - 22810,2-aminoadipate,CRKL,X - 21891,LINC01102,RIC8B,XRCC5,CRYL1,K7EKD1
HECA,BLTP2,POLG,2AAA,KDSR,FAM220A,GNA13,PADI2,LINC-PINT,RNF31,PRDX6,PADI2,NEGR1,IQGA1,XPA,ARMC9,PARLP2,FRS1L,UBE2Q1,KCC2A,mannonate*,CSNK2A2,PLPBP,IRF2-DT,XPO7,CRIP2,PAN3-AS1
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,BRD9,FPGS,1-oleoyl-GPC (18:1),AT8A1,SH3G3,LINC-PINT,SENP3,MSL1,SMIM14-DT,dimethylarginine (ADMA + SDMA),MOES,NEUM,MON1A,BAG2,ACOX1,CSNK2A2,DRD1,betaine,N-acetyl-aspartyl-glutamate (NAAG),ELAVL1,guanosine 2'-monophosphate (2'-GMP)*,MAPK13,CREB3L4,CD44,guanosine 2'-monophosphate (2'-GMP)*,ARMC9
MRPS6,BRPF3,FGFR1OP2,ARHGAP19-SLIT1,2-O-methylascorbic acid,CPLX2,SMIM14-DT,AP2A1,HECA,XPA,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),CAC1E,NHSL3,CXA1,RNF31,AP2B1,DPYL1,U3KQG5,2'-deoxyguanosine,TTLL3,ARP3B,OGA,1-methyladenosine,INKA2,X - 25948,FGFR1OP2,IP3KA
linoleoyl ethanolamide,BSN,SAMTOR,SAMTOR,AP2A1,FOXK2,BAG2,RALBP1,CHIC2,X - 22771,"2,4-dihydroxybutyrate",WASF1,NID1,NID1,LINC-PINT,LRRC57,RAB3A,BCAT1,dimethylglycine,MAPK13,KDSR,DNAJB6,ARSK,PGBD5,ARMC9,ascorbic acid 2-sulfate,RANBP9
2-methylserine,BSN_y,ZMAT1,phenylalanylglycine,CHIC2,X - 22771,gamma-glutamylglutamate,HEXIM1,C1orf52,citrulline,ASAH1,A4,NIM1K,FRS1L,MSL1,homocarnosine,GPR63,ribonate,4-guanidinobutanoate,DNAJC27-AS1,NEGR1,SENP3,SV2B,TMEM123-DT,ECHB,N-acetyl-aspartyl-glutamate (NAAG),MSL1
2'-O-methylcytidine,C19orf48P,SLC38A2,CRIP2,beta-citrylglutamate,1-linoleoyl-GPE (18:2)*,glucose,LINC01102,DRD1,ribonate,U3KQG5,GNA13,NMT1,BCAT1,HECA,SV2B,5-(galactosylhydroxy)-L-lysine,LINC01102,X - 22771,NUDT9,PLPBP,ATAD1,CAC1E,CZIB,EFNB2,cystine,ZO2
CREB3L4,C1orf52,XPA,pyroglutamine*,PSIP1,C9JNY7,homocarnosine,KHDRBS3,RANBP9,CMP,EPDR1,HBD,NPAS2,N-acetyl-aspartyl-glutamate (NAAG),CHIC2,S27A1,FILIP1L,beta-citrylglutamate,glutarylcarnitine (C5-DC),NEGR1,LINC00467,ANXA1,XPA,FBXO24,PLPBP,X - 25979,SYNJ1
RAB6B,C9J9K3,BAG2,ICAM5,X - 23085,FKB1A,1-linoleoyl-GPG (18:2)*,INKA2,MIRLET7IHG,phenylalanylglycine,SH3G3,OGA,NPEPPS,linoleate (18:2n6),C1orf52,3-hydroxyisobutyrate,EFNB2,KHDRBS3,glycerophosphorylcholine (GPC),1-linoleoyl-GPG (18:2)*,AP2B1,NUS1,CHDH,TTBK1,ING1,COR1A,SLC5A3
LINC-PINT,C9JNY7,RNF31,LANC2,MED21,TGM2,citrulline,CREB3L4,PGBD5,X - 22162,LINC03072,NB5R1,NPY1R,CD44,DRD1,NPY1R,X - 23171,HBD,2'-AMP,DPYL1,HEXB,6-oxopiperidine-2-carboxylate,TOM1L1,TTLL3,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,CHRD1,LINC00467
E9PIM6,C9orf40,LINC-PINT,STMN1,PHAR1,B5MBY2,ribonate,IRF2-DT,FGFR1OP2,CoA-glutathione*,HS105,2AAA,NRX1A,MBOAT7,RANBP9,CNOT4,NPY1R,FKB1A,S-methylcysteine,ACTN1,4-hydroxybutyrate (GHB),SCG1,TTLL3,RAPGEF1,HBD,DHB11,INKA2
glycylleucine,B5MBY2,MSL1,CIRBP_y,CPLX2,RL12,CMP,ARG2,BLTP2,ornithine,SYUB,SYUB,NSMCE3,X - 23026,MIRLET7IHG,cysteine-glutathione disulfide,4-cholesten-3-one,BAG2,2-aminoheptanoate,ZO2,X - 14837,SMIM14-DT,LY6H,PRICKLE2,X - 23593,X - 22771,urate
STX1A,ATAD1,HECA,SYN1,HTR1E,VATH,2'-deoxycytidine,ST7-AS1,DCST2,linoleate (18:2n6),4-guanidinobutanoate,C9J9K3,NT5C,PGCA,BLTP2,5-HETE,RALBP1,SH3G3,NSMCE3,GPM6A,C9J9K3,X - 24431,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,NMT1,NT5C,ELAVL1,ITB1
SYNJ1,ANXA1,CHIC2,BAG2,RNF31,NECA2,phenylalanylglycine,ZNF596,KHDRBS3,N-acetylneuraminate,pyruvate,NAC2,NTN5,ATP1B3,DCST2,ACTN1,PHF23,INKA2,DRD1,X - 14837,H7C545,SNX27,PARLP2,KIF21B,N-acetylglutamine,3-indoxyl sulfate,C9orf40
TOP1,AT8A1,C1orf52,TGM2,PYC,X - 21928,X - 22162,TNPO3,MBD1,tetracosadienoylcarnitine (C24:2)*,MLC1,HS105,NUDT9,LPPRC,CACNA1H,urate,ZO2,phenylalanylglycine,HTR1E,3-hydroxypalmitate,SRRM2-AS1,STAU1,2'-AMP,RPRM,RANBP9,ECHB,H2AZ1
SAP130,AP1M1,DRD1,BRD9,4-acetamidobutanoate,RAP2B,CoA-glutathione*,TMEM123-DT,PNRC2,1-methylhistamine,PSIP1,MBD1,NUMA1,2AAA,DNAJC27-AS1,gamma-glutamylglutamate,mannonate*,PGBD5,SCN3A,CNOT4,N-acetylglutamine,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),pyruvate,USP35,FAM53C,1-linoleoyl-GPE (18:2)*,LRRC57
GOLPH3L,AP2A1,RANBP9,PGBD5,CRYL1,4-guanidinobutanoate,ornithine,CEP76,CCT2,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,2-aminoheptanoate,SMIM14-DT,NUS1,CAC1E,PRKAB1,UNC5A,PRDX6,LANC2,TCF20,N-acetylglutamine,glycylleucine,PPM1F,3-hydroxyoctanoate,RSPO3,PLCD1,E5RGX5,PNRC2
DRD1,AP2A2,MIRLET7IHG,1-methylhistidine,CXA1,ABI2,linoleate (18:2n6),CCT2,CEP76,guanosine 3'-monophosphate (3'-GMP),1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,DNAJC27-AS1,OGA,AP2A1,MBD1,ZO2,PITH1,B5MBY2,ASB16-AS1,CGGBP1,SLC5A3,S6A17,STAU1,PNRC2,SCN2A,SLC38A2,S-methylcysteine sulfoxide
SNX3,AP2B1,BLTP2,2'-deoxyinosine,CAC1E,AAKB2,N-acetylneuraminate,PNRC2,TNPO3,dimethylarginine (ADMA + SDMA),BAG2,X - 23038,OPCM,2'-O-methylcytidine,PNRC2,NUDT9,beta-hydroxyisovaleroylcarnitine,CoA-glutathione*,orotidine,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,NMT1,GPR63,YARS2,CHD3,TPRGL,phenylalanylglycine,SH3G3
RIC8B,APOM,DCST2,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,CIRBP_y,trimethylamine N-oxide,tetracosadienoylcarnitine (C24:2)*,MBD1,DNAJC27-AS1,glutamate,PAN3-AS1,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,ORAI2,CCT8,CCT2,AHSA1,MIOS-DT,LINC-PINT,CSNK2A2,ZMAT1,CCDC127,nicotinamide ribonucleotide (NMN),IQGA1,ARHGAP19-SLIT1,leucylglycine,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),GNPNAT1
PAK1,ARG2,CACNA1H,BASP1,NEUM,BCAT1,arachidoyl ethanolamide (20:0)*,GPR199P,RN7SL832P,1-linoleoyl-GPG (18:2)*,guanosine 2'-monophosphate (2'-GMP)*,guanosine 3'-monophosphate (3'-GMP),OTUD4,KDSR,CEP76,XPO7,SNG3,2AAA,"ceramide (d16:1/24:1, d18:1/22:1)*",PLPBP,X - 25948,GPM6A,PIP5K1C,PLPBP,IPO5,glycerophosphorylcholine (GPC),TMEM147-AS1
X - 23026,ARHGAP19-SLIT1,DNAJC27-AS1,homocarnosine,behenoyl dihydrosphingomyelin (d18:0/22:0)*,LY6H,ascorbic acid 2-sulfate,C9orf40,CACNA1H,homocarnosine,MSL1,dimethylarginine (ADMA + SDMA),PACN1,guanidinoacetate,TNPO3,DYNLL1,THTR,CPLX2,N-acetylglucosamine/N-acetylgalactosamine,LRRC57,HBD,G5E9W7,X - 14837,MARK4,KIF21B,ZNF662,DNAJC27-AS1
HOME1,ARHGAP35,PRKAB1,ACTN1,AP1M1,PVRL1,X - 25948,BICD2,ST7-AS1,glucose,XPO7,glutamate,PADI2,HEXB,KHDRBS3,CLCN6,3-hydroxypalmitate,ARG2,sebacate (C10-DC),AP1M1,cysteine-glutathione disulfide,V9PBN7,DPYL4,PAN3-AS1,KCC2A,FKBP5,U3KQG5
2-aminoadipate,ARL10,MBD1,SH3G1,H2A3,S6A17,N-acetylglutamine,FOXK2,ARG2,guanosine 2'-monophosphate (2'-GMP)*,SEPT5,sedoheptulose-7-phosphate,PAK1,SRGP3,ZNF596,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,succinate,C9J9K3,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,MIOS-DT,ORAI2,E9PS17,BRPF3,PMPCB,methylsuccinate,fructosyllysine,CIRBP_y
SAHH2,ARMC9,PNRC2,MIOS-DT,SLC35F3,2'-deoxyguanosine,S-methylcysteine,GNAI1,IRF2-DT,X - 25422,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,succinate,PAN3-AS1,SLC35F3,RN7SL832P,WASF1,ACTN1,linoleate (18:2n6),glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,PPM1F,homocarnosine,5-(galactosylhydroxy)-L-lysine,PADI2,MAPK13,LINC-PINT,CAN2,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
6-oxopiperidine-2-carboxylate,ARMCX2,CCT2,NMT1,NAC2,SYPH,gulonate*,ITB1,CREB3L4,glycerophosphorylcholine (GPC),MBOAT7,beta-hydroxyisovaleroylcarnitine,PARLP2,PRP19,ST7-AS1,SLC5A3,guanidinoacetate,dihydroxyacetone phosphate (DHAP),4-cholesten-3-one,X - 16972,3-hydroxyisobutyrate,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,KCC2A,ZNF280B,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,thiamin (Vitamin B1),dihydroxyacetone phosphate (DHAP)
ARMC9,ARP3B,CEP76,glycylvaline,E9PS17,E9PHY5,X - 22771,CCKN,INKA2,2'-AMP,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),ribulose/xylulose,PCP,phosphocholine,ARG2,CAC1E,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,NAC2,ARSK,5-HETE,PPM1F,GNPNAT1,RALBP1,MBD1,SENP3,hippurate,SNX27
PRP19,ARSK,TNPO3,LYAG,STMN1,DLGP3,glutarylcarnitine (C5-DC),trigonelline (N'-methylnicotinate),ZNF596,S-methylcysteine,X - 25948,5-HETE,PDLI5,GNA13,IRF2-DT,CCDC127,NEGR1,pyruvate,MLLT3,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,B5MBY2,PARLP2,X - 21891,OGA,PRAF2,S6A17,HECA
ximenoylcarnitine (C26:1)*,ASAH1,KHDRBS3,NUDT9,X - 16972,CLH1,X - 25422,GFAP,CDK8,guanidinoacetate,UNC5A,dihomo-linoleoylcarnitine (C20:2)*,PDS5A,HTR1E,CREB3L4,NAC2,YY1,CHIC2,ARMCX2,GID4,ARMC9,KCC2A,HP1B3,DNAJC27-AS1,propionylcarnitine (C3),hydroxyproline,saccharopine
NIM1K,ASB16-AS1,ZNF596,PNRC2,HEXB,KCNA1,glycerophosphorylcholine (GPC),NHSL3,CZIB,2-aminoadipate,ARMC9,X - 14837,PFKP,FOXK2,INKA2,KHDRBS3,MON1A,PNRC2,GNPNAT1,X - 25948,CCKN,BRPF3,GID4,MC4R,acetylcarnitine (C2),WASF1,beta-citrylglutamate
1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),CAC1E,RN7SL832P,SNX16,2AAA,A0A087WW96,2'-AMP,SEPTIN7-DT,KCC2A,3-hydroxyoctanoate,CRIP2,cystine,PGBD5,CAV1,PGBD5,TMEM147-AS1,N-acetylglutamine,LY6H,CEP19,cytidine,XPO7,2'-O-methylcytidine,TBB4B,stachydrine,PPID,CNTN1,EMD
PHF23,CACNA1H,ST7-AS1,SV2B,KCMF1,COMT,guanidinoacetate,KCMF1,HEXIM1,ascorbic acid 2-sulfate,RALBP1,gamma-aminobutyrate (GABA),PGCA,ZNF280B,CDK8,sedoheptulose-7-phosphate,glutamate,ornithine,STAU1,2AAA,YY1,acetylcarnitine (C2),RFX3-DT,NEGR1,KLHL29,LRRN2,SIRT4
TRAPPC6A,CACYBP,ARG2,NRX1A,"N,N,N-trimethyl-5-aminovalerate",ILK,hippurate,RAP1GAP2,FBXO24,2'-deoxyguanosine,PYC,5-(galactosylhydroxy)-L-lysine,PGM2L,glycerophosphorylcholine (GPC),TMEM123-DT,TMEM243,SENP3,CCT2,PHF23,CNTN1,EFNB2,XRCC5,SCG2,FRS1L,3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),RTN1,CRKL
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,CAN2,IRF2-DT,NEGR1,HECA,H7C545,2-aminoadipate,ARMC9,TTBK1,X - 23171,PLPBP,1-methylhistamine,PHAR1,ribonate,CZIB,NUMA1,TMEM243,DNAJC27-AS1,FAM171A2,propionylcarnitine (C3),NB5R1,X - 25856,SCG1,ST7-AS1,NHSL3,X - 25856,ARG2
1-linoleoyl-GPC (18:2),CHIC2,CREB3L4,X - 23739,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,B5MCD7,guanosine 2'-monophosphate (2'-GMP)*,DNAJB6,TTLL3,X - 21928,ING1,N-acetylneuraminate,PHF23,tetradecadienoate (14:2)*,FBXO24,HBD,dimethylarginine (ADMA + SDMA),AAKB2,MBOAT7,4-guanidinobutanoate,CHDH,CXA1,N-acetylglutamine,LINC00467,lignoceroylcarnitine (C24)*,RPRM,NUMA1
arachidoyl ethanolamide (20:0)*,CHRD1,INKA2,SIRT4,TGM2,STX1A,3-hydroxyoctanoate,CLCN6,ANKMY1,hippurate,HBD,linoleate (18:2n6),PIK3R2,S-methylcysteine sulfoxide,TTBK1,4-guanidinobutanoate,guanosine 3'-monophosphate (3'-GMP),2'-deoxyinosine,RHOT1,homocarnosine,MAPK13,ECI1,SLC35F3,KCMF1,2-aminoadipate,ILK,BAG2
arabitol/xylitol,CIRBP,PGBD5,PRIO,AP2A2,glutarylcarnitine (C5-DC),2'-deoxyguanosine,CCDC127,RAPGEF1,N-acetylglutamine,C1orf52,ornithine,PIP5K1C,CTBP1,TTLL3,X - 25948,SAMTOR,N-acetylneuraminate,SLC5A3,phenylalanylglycine,PFKP,glycerol 3-phosphate,PCP,RAP1GAP2,"ceramide (d16:1/24:1, d18:1/22:1)*",CoA-glutathione*,CMTM4
SEPT5,CIRBP_y,CDK8,1-palmitoleoyl-GPC* (16:1)*,X - 25856,SV2B,X - 23171,NPEPPS,MAPK13,X - 25948,NT5C,CoA-glutathione*,PITH1,DPYL4,ANKMY1,YY1,K7EKD1,2'-O-methylcytidine,UBAP1,deoxycarnitine,glucose,SLC5A3,HEXIM1,ARMC9,CZIB,BCAT1,SENP3
UNC5A,CLCN6,TMEM123-DT,NCAM1-AS2,BCAT1,CHDH,X - 21928,RFX3-DT,PMPCB,sedoheptulose-7-phosphate,ornithine,X - 22162,PLCD1,IP3KA,RAPGEF1,1-oleoyl-GPC (18:1),PFKP,DCST2,ING1,C9J9K3,urate,RHOT1,GPR63,DNAJB6,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,L1CAM,2'-deoxyinosine
TGM2,CLH1,CZIB,threonine,SIRT4,SEPT5,1-methylhistamine,MED21,PAN3-AS1,succinate,TTLL3,phenylalanylglycine,PLPBP,H7C545,MAPK13,L2GL1,glycerophosphorylcholine (GPC),CIRBP_y,CNOT4,CRIP2,PHAR1,CEP19,C9J9K3,NPEPPS,SLC5A3,2-O-methylascorbic acid,E9PS17
MBD1,CMP,FBXO24,A4,SCN2A,FSD1,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,AP1M1,MARK4,X - 23038,RANBP9,CMP,PMPCB,2'-deoxyinosine,PMPCB,CHDH,RFX3-DT,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,SNX27,SLC5A3,UNC5A,NUMA1,AP2A2,FOXK2,PIP5K1C,PRIO,PFKP
AP2A2,CMTM4,TTBK1,SPB6,FOXK2,2-aminoadipate,guanosine 3'-monophosphate (3'-GMP),ZNF662,PLPBP,N-acetylglucosamine 6-phosphate,A0A087WW96,ribonate,PNPLA6,ECI2,PAN3-AS1,guanosine 2'-monophosphate (2'-GMP)*,PSIP1,dimethylarginine (ADMA + SDMA),GOLPH3,ARMC9,CNTN1,1-methyladenosine,CEP76,CLCN6,PCP,CTBP1,H7C545
