MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
VATH,E9PIM6,GUAD,ILK,PAK1,TGM2,SCG2,PAK1,ZO2,ILK,HOME1,PHAR1,TBA1B,GNAI1,PAK1,TGM2,AGRIN,GNAI1,EMD,HEXB,STX1A,SNX3,OPCM,E9PGC8,OPCM,E9PS17,H2A3
CHRD1,E9PS17,HNRPL,TGM2,CRYL1,SCG2,SV2B,CRYL1,NID1,B5MCD7,A0A0C4DGH3,FSD1,TBB4B,SYPH,CRYL1,EMD,PGM2L,GUAD,ACTN1,EMD,KCNA1,S4R371,H2A3,HOME1,LY6H,E9PGC8,PYC
AP2A2,ECHA,PAK1,SPB6,VGLU1,PRAF2,CHDH,VGLU1,PRAF2,SCG2,TBA1B,PRP19,TGM2,PACN1,VGLU1,Q5JP53,Q5JP53,ZO2,RAB6B,GABR2,E9PGC8,CAN2,PYC,SYNPO,RAB6B,H2A3,PAK1
AP2A1,ECHB,CRYL1,NAC2,ZO2,VATB2,FSD1,ZO2,SH3G3,SV2B,ANXA1,L2GL1,THTR,SYUB,ZO2,GUAD,PRAF2,WASF1,HOME1,VGLU1,OPCM,PACN1,DOC2A,GABR2,E9PGC8,ECHB,SNG3
PRDX6,ECI1,VGLU1,AAKB2,PRAF2,KCNA1,ACTN1,PRAF2,KDSR,CHDH,SV2B,ACTN1,TPP1,SH3G3,PRAF2,A0A0C4DGH3,RAP2B,PYC,HEXB,GUAD,SH3G3,E9PS17,SNG3,DPP6,VGLU1,LY6H,SH3G3
G5E9W7,ECI2,ZO2,CAN2,SYPH,SCN2A,HP1B3,SYPH,ECI2,FSD1,ACOX1,HP1B3,TPRGL,UBP14,SYPH,WASF1,GUAD,E9PS17,NID1,Q5JP53,HPCA,VATB2,SH3G3,DLGP3,IQGA1,RAB3A,GUAD
VATB2,EMD,PRAF2,FSD1,SH3G3,SYPH,PDLI5,SH3G3,H7BXD5,L2GL1,PYC,TPRGL,U3KQG5,HPCA,SH3G3,VGLU1,RAB3A,H2A3,GUAD,SH3G3,H2A3,GABR2,GUAD,BSN,CTBP1,B5MBY2,SH3G1
PP2BB,EPDR1,SYPH,E7EVA0,KDSR,VGLU1,SEPT5,KDSR,VATB2,FKB1A,E9PGC8,PDLI5,UBP14,FKB1A,KDSR,E9PS17,GNA13,EMD,GNAI1,HOME1,Q5JP53,Q5JP53,SH3G1,GNAI1,SYUB,SCN2A,DOC2A
ACTN1,EPHA4,SH3G3,CAV1,ECI2,LY6H,S6A17,ECI2,KCNA1,ACTN1,EMD,SRGP3,V9PBN7,MAP6,ECI2,SH3G3,SH3G3,OPCM,HNRPL,E9PS17,B5MBY2,H2A3,E9PGC8,SYPH,SYPH,KCNA1,E9PGC8
AGRIN,EPS15,KDSR,EMD,H7BXD5,STX1A,E9PHY5,H7BXD5,DLGP3,HP1B3,L2GL1,AP2A2,VA0D1,KCNA1,H7BXD5,HOME1,SYPH,BSN,CRYL1,WASF1,SEPT5,E9PGC8,BSN,PACN1,HPCA,VGLU1,BSN
ABI2,FGF1,ECI2,CYTC,VATB2,OPCM,RAP2B,VATB2,SYGP1,TPRGL,SNG3,SEPT5,VATB2,HN1,VATB2,H2A3,VATB2,HOME1,VGLU1,DLGP3,TGM2,OPCM,HOME1,KCNA1,TGM2,OPCM,HOME1
EPDR1,FKB1A,H7BXD5,RAB6B,KCNA1,HPCA,FKB1A,KCNA1,TGM2,PDLI5,MTAP2,RAP2B,VATH,VATB2,KCNA1,OPCM,E9PS17,VGLU1,ZO2,H2A3,SYPH,HOME1,HPCA,SH3G3,EMD,HPCA,HPCA
CATD,FKBP5,VATB2,H2A3,DLGP3,ECHB,B5MBY2,DLGP3,SYPH,SRGP3,STX1A,FKB1A,VGLU1,MTAP2,DLGP3,DLGP3,BSN,A0A0C4DGH3,PRAF2,OPCM,A0A0C4DGH3,WASF1,SYGP1,UBP14,H2A3,SYPH,DLGP3
A4,FRIL,KCNA1,A0A0C4DGH3,SYGP1,ATAD1,TPP1,SYGP1,Q5JP53,AP2A2,SRGP3,B5MBY2,WASF1,PAK1,SYGP1,BSN,H2A3,KCNA1,SYPH,BSN,HEXB,BSN,DLGP3,HPCA,VATB2,VATB2,SYPH
NEUM,FRS1L,DLGP3,E9PS17,TGM2,RAB3A,AAKB2,TGM2,HEXB,SEPT5,PADI2,PGM2L,XRCC5,DOC2A,TGM2,VATB2,OPCM,SYPH,SH3G3,VATB2,VATB2,DLGP3,SYPH,MTAP2,STX1A,STX1A,SYGP1
AHNK,FSD1,TGM2,Q5JP53,H2AZ,AHNK,PGM2L,HEXB,CD44,RAP2B,AT8A1,S6A17,ZNT3,PGM2L,H2AZ,SYPH,WASF1,VATB2,CD44,SYPH,DLGP3,SH3G1,VATB2,VATB2,ATAD1,ATAD1,VATB2
FKBP5,ZO2,SH3G1,HBD,SH3G1,SH3G1,SH3G1,SH3G1,PVRL1,SH3G1,ATAD1,SH3G1,ZO2,A0A0C4DGH3,SH3G1,SH3G1,SH3G1,SH3G1,SH3G1,SH3G1,SH3G1,SYPH,A0A0C4DGH3,A0A0C4DGH3,SH3G1,SH3G1,A0A0C4DGH3
