MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
LINC00310,LINC00507,PRKX,IQGAP1,LNCBRM,TIMELESS,SMTN,NDE1,SASH1,OGA,KCNJ10,TIMELESS,SLC44A1,LINC03013,SLC44A1,GLI1,OR7A5,CHID1,LINC01007,SYDE1,MARCHF8,SYDE1,SEPTIN5,PCYOX1L,ODC1,GLI1,ZNF441
LNCOC1,LINC00515,NRXN3,PLK2,VSTM2L,SLC25A48,SCN2B,GLI1,SAMD4A,ODC1,ADRA1D,TMEM59L,SLC4A11,RASSF2,SLC4A11,ADRA1D,SEPTIN5,OGA,SMIM10L2A,SMIM10L2A,CCNO,ARHGEF37,ZNF441,ZNF441,PREX1,ADIPOR2,LINC02217
ADRA1D,LINC00926,CCKBR,PRKX,SMIM10L2B,RUSF1,RIPOR3,LINC00310,S100A4,LINC02217,LINC01736,CCKBR,SLC5A11,COL27A1,SLC5A11,HPCA,TGFB1I1,NPTXR,INPPL1,IP6K3,KANK2,MRGPRF,LINC02217,PHYHIP,IQCK-AS1,LINC01664,OGA
LINC02552,LINC01007,DNAJC18,PRR13,HIGD1B,CLMN,PHF19,ITPRID2,RUSF1,MARCHF8,ERI3,DYNC1LI2,SLC6A12,SLC44A1,SLC6A12,MRAS,SLC38A2,LGMN,LNCOC1,VASP,CHID1,CDH22,TMEM132E-DT,PLK2,SLC38A2,CASC3,LINC02552
ADIPOR2,LINC01485,DBI,SPACA6,SAMD4A,MRGPRF,RASSF2,LINC01736,TNS3,NPTXR,LINC00926,HMG20B,SLC6A9,VSTM2L,SLC6A9,NPTXR,KCNJ10,IP6K3,INPP5D,ADRA1D,PRKX,SEPTIN5,EMD,ERFE,CCNO,WBP2,TMEM132E-DT
A2ML1,LINC01664,ARHGEF37,KLHL5,ASCL1,HOPX,CHRNA2,ITPKB,PRELP,NDE1,FANCC,SLC6A9,SMIM10L2A,VEZF1,SMIM10L2A,ADIPOR2,FLT3LG,SMIM10L2B,DYNC1LI2,MAP4K4,TAC3,TAC3,OGA,ITPRID2,SH2D5,MRGPRF,EMD
PCYOX1L,LINC01736,RUSF1,MRAS,PRKX,CELF6,INPP5D,ELP2,VASP,MYOT,GLI1,ERI3,SMIM10L2B,SLC30A3,SMIM10L2B,RASSF2,ADORA2A,MRAS,SAMD4A,TMEM107,LINC00515,GPCPD1,LINC02552,ELP2,SEPTIN5,TIMELESS,ADIPOR2
LY86-AS1,LINC02217,ANKRD19P,MXI1,NPTXR,PLXNB1,CEACAM16-AS1,CLMN,SCN3B,MXI1,A2ML1,MYOT,SMIM3,LY86-AS1,SMIM3,OGA,SH2D5,MARCHF8,SCN3B,MRAS,SYDE1,MRAS,MRGPRF,LGMN,PNMA5,MYOT,MRGPRF
SASH1,LINC02552,CACNG3,TMEM59L,RASSF2,PRSS16,PRKCG,LINC01007,VEZF1,MTMR10,RPSAP69,NDE1,SMTN,PLK2,SMTN,CASC3,ERFE,KLHL5,SYT5,ADIPOR2,GLI1,TMEM132E-DT,CASC3,AIF1L,KANK2,TAC3,SMIM10L2A
VSTM2L,LINC03013,CEACAM16-AS1,LINC00507,INPP5D,INPPL1,CELF6,PADI2,VSTM2L,MRGPRF,PRSS16,NPTXR,SPACA6,IQGAP1,SPACA6,SMIM10L2B,OGA,LINC02552,CCNO,LINC02552,SYT5,LINC02217,ADIPOR2,FZD9,MARCHF8,SH2D5,DNAJC18
TEAD2,LNCBRM,CELF6,TGFBR3L,WSCD1,SLC44A1,TMEM59L,EMD,PRR13,MRAS,HMG20B,MRGPRF,SYDE1,MARCHF8,SYDE1,ZNF441,PNMA5,CASC3,PREX1,HPCA,CCKBR,LINC02552,SMIM10L2A,OGA,NRXN3,VEZF1,CASC3
LINC00507,ITPRID2,CHID1,ITPKB,ADORA2A,OGA,WNT10B,SMIM10L2A,WBP2,ADIPOR2,SLC25A48,ADIPOR2,SYT5,INPPL1,SYT5,MRGPRF,PRSS16,WNT10B,OGA,CASC3,TMEM107,ZNF441,DNAJC18,COL27A1,ADIPOR2,CCKBR,WNT10B
SLC44A1,ISYNA1,ERI3,KANK2,INPPL1,OLMALINC,WBP2,PRKCG,PRKX,MAP4K4,SLC6A9,PHYHIP,TAC3,SYT5,TAC3,IP6K3,LY86-AS1,ADIPOR2,CELF6,INPPL1,VEZF1,ADIPOR2,WNT10B,PRKX,LINC01664,PNMA5,RUSF1
TIMELESS,FFAR4,FOXO4,SCN2B,MRAS,LNCOC1,VSTM2L,COL27A1,PRKCG,KCNJ10,C22orf46P,LINC01736,TCF15,KLHL5,TCF15,VASP,GPCPD1,GPCPD1,IP6K3,OGA,HPCA,IP6K3,ADORA2A,LINC02552,MRGPRF,SCN2B,CCKBR
ARK2C,IQGAP1,GAREM2,SLC5A11,PHF19,TMEM107,CACNG3,ARRDC2,SCN2B,KANK2,TMEM59L,PLEKHM2,TEAD2,YBX2,TEAD2,ELP2,LDLRAP1,VEZF1,GPCPD1,MRGPRF,CASC3,PLXNB1,SH2D5,VASP,KCNJ16,INPP5D,ADORA2A
PLK2,FLT3LG,GPCPD1,MID1IP1,PLXNB1,PIEZO2,CHID1,ANKRD40,SYDE1,ITPKB,KCNJ16,LINC01664,TGFB1I1,OR7A5,TGFB1I1,NUMBL,TMEM59L,VASP,GAREM2,WBP2,VASP,MAP4K4,TGFBR3L,SYT5,ELP2,KIF5B,PNMA5
RUSF1,FOXO4,IP6K3,CLMN,WNT10B,COL26A1,PRR13,APLN,LINC01736,PLXNB1,PLEKHM2,PLXNB1,TGFBR3L,ADRA1D,TGFBR3L,MARCHF8,CCKBR,ELP2,FOXO4,WNT10B,INPPL1,PRSS16,RUSF1,RASSF2,NUMBL,MAP4K4,TGFBR3L
ITPKB,FZD9,KANK2,DOCK5,ADRA1D,RBP4,ANKRD19P,QDPR,PHYHIP,GLI1,S100A4,PNMA5,TIMELESS,WNT10B,TIMELESS,WBP2,MRGPRF,PHYHIP,ERI3,PRKX,RUSF1,TMEM107,MARCHF8,VSTM2L,LINC00515,KANK2,ADRA1D
DOCK5,GAREM2,KCNJ16,CSRP1,SLC38A2,RASSF2,PLXNB1,KCNJ10,SMTN,S100A4,NDE1,PREX1,TMCC3,MAST3,TMCC3,CHID1,CASC3,SEPTIN5,CHID1,ZNF441,SMIM10L2B,ELP2,CCKBR,VEZF1,CCKBR,WNT10B,ZNF704
RBP4,GIPR,KIF5B,SYT5,GIPR,YES1,ERI3,TIMELESS,METTL1,RUSF1,INPP5D,LINC00926,TMEM107,VASP,TMEM107,SEPTIN5,DNAJC18,SH2D5,CEACAM16-AS1,SEPTIN5,MRGPRF,OGA,CHID1,SH2D5,MYOT,PRR13,CDH22
CEACAM16-AS1,GLI1,LY86-AS1,SLC30A3,ATF7IP2,MID1IP1,LY86-AS1,MRAS,PREX1,RPSAP69,VSTM2L,PRSS16,TMEM132E-DT,SMIM10L2B,TMEM132E-DT,WNT10B,SYDE1,GLI1,KCNJ16,ELP2,NPTXR,CHID1,PNMA5,MARCHF8,HPCA,HPCA,SCN2B
ZNF704,GPCPD1,MAP4K4,ANKRD19P,CCNO,LINC02217,FOXO4,CASC3,A2ML1,GPCPD1,PREX1,KCNJ16,TMEM59L,TGFBR3L,TMEM59L,GPCPD1,PLXNB1,GAREM2,SMIM10L2B,GPCPD1,ADRA1D,NUMBL,PRSS16,CDH22,CASC3,NUMBL,SLC38A2
PLEKHM2,GPER1,NUMBL,CCNO,WBP2,EZR,MAP4K4,FLT3LG,DOCK1,HMG20B,LINC01664,KCNJ10,TNS3,ERI3,TNS3,INPPL1,ADRA1D,RUSF1,ANKRD19P,NUMBL,IP6K3,MARCHF8,NPTXR,INPPL1,VASP,GPCPD1,INPPL1
SLC43A3,HIGD1B,PLXNB1,ISYNA1,TMEM59L,VSTM2L,TMCC3,PPDPF,ZNF441,HPCA,TMEM107,IQCK-AS1,TRIP10,ADORA2A,TRIP10,SH2D5,SCN2B,WBP2,ARHGEF37,MARCHF8,SH2D5,PRR13,ADRA1D,PRSS16,INPP5D,NPTXR,CCNO
ERBIN,HMG20B,PRKCG,SMTN,CHID1,TMCC3,NUMBL,AIF1L,AGPAT1,RBP4,TIMELESS,IP6K3,VASP,SH2D5,VASP,TMEM107,ZNF441,RASSF2,COL26A1,CHID1,PRR13,PNMA5,SLC38A2,CCNO,ZCCHC17,CEACAM16-AS1,MARCHF8
IQCK-AS1,HMGN2,PRR13,WBP2,MARCHF8,PRKX,GAREM2,MEIS3,CSRP1,ICAM5,SLC4A11,S100A4,VEZF1,TMEM59L,VEZF1,PRKX,RUSF1,TMEM107,DNAJC18,SH2D5,SEPTIN5,WNT10B,SCN2B,SMIM10L2B,VEZF1,FOXO4,VASP
ZNF441,HOPX,PRSS16,ZCCHC17,ITPRID2,SMIM10L2B,GPCPD1,CEP83,KLHL5,INPP5D,AQP6,INPP5D,VSTM2L,FZD9,VSTM2L,RUSF1,PRR13,PRKX,CCKBR,PNMA5,GPCPD1,VEZF1,CDH22,TGFBR3L,ZNF441,IP6K3,SH2D5
CDK2AP1,HPCA,SCN3B,HOPX,LINC03013,WNT10B,SCN3B,LINC01664,RASSF2,INPPL1,IQCK-AS1,HPCA,WBP2,NPTXR,WBP2,VEZF1,SMIM10L2A,INPPL1,KANK2,PRSS16,WNT10B,ERI3,INPPL1,ADRA1D,ADRA1D,KCNJ16,PLXNB1
MAST3,HSPA2,SEPTIN5,RBP4,RPL29,TGFBR3L,SYT5,ADORA2A,LINC00515,PRSS16,SCN2B,SCN2B,WNT10B,CHRNA2,WNT10B,PRR13,HPCA,PNMA5,KIF5B,PRR13,PRSS16,RUSF1,CCNO,WNT10B,RUSF1,CELF6,CHID1
SLC30A3,HSPB2,SMIM10L2B,TMEM107,ZNF704,DOCK1,IP6K3,FZD9,TGFB1I1,PRR13,GAREM2,SEPTIN5,WSCD1,ZNF704,WSCD1,PNMA5,CHID1,PRR13,PRKX,RUSF1,WBP2,VASP,VASP,NPTXR,SLC25A48,SEPTIN5,PRSS16
GLI1,ICAM5,SYT5,KIF5B,TGFBR3L,PNMA5,PRSS16,CEDORA,CASC3,PRKX,DOCK1,SH2D5,YBX2,ITPRID2,YBX2,PRSS16,MARCHF8,SCN2B,SEPTIN5,VEZF1,TMEM59L,SH2D5,TMEM59L,ZNF704,ERI3,GAREM2,NPTXR
GPCPD1,INPP5D,TMCC3,INPPL1,ERI3,WBP2,KANK2,LGMN,DBI,IP6K3,TAC3,GLI1,YES1,PRSS16,YES1,TMEM59L,ELP2,TMEM59L,VSTM2L,TMEM59L,SCN2B,TMEM59L,LINC00515,INPP5D,INPPL1,PRSS16,VSTM2L
GPER1,INPPL1,TMEM107,ERFE,SLC44A1,TGFB1I1,SMIM10L2B,AGPAT1,RPSAP69,PREX1,COL27A1,GIPR,ZBBX,LINC00515,ZBBX,SCN2B,NUMBL,ERI3,TMEM59L,PLXNB1,INPP5D,PRKX,PLXNB1,ERI3,TAC3,TMEM59L,VEZF1
RASSF2,IP6K3,TMEM59L,SYDE1,YBX2,GPCPD1,KCNJ16,LINC03013,SLC4A11,IQCK-AS1,PNMA5,GAREM2,ZCCHC17,INPP5D,ZCCHC17,PLXNB1,INPP5D,INPP5D,TMEM107,SCN2B,PLXNB1,INPPL1,VSTM2L,ADORA2A,PLXNB1,TMEM107,LINC00515
TMEM59L,IQCK-AS1,VSTM2L,CMTM3,LINC00515,GPER1,SEPTIN5,VASP,MRGPRF,ISYNA1,CEACAM16-AS1,SLC43A3,ZNF441,SLC38A2,ZNF441,ERI3,ERI3,PRSS16,TMCC3,ERI3,VSTM2L,SCN2B,VEZF1,LINC00515,VSTM2L,PLXNB1,TMEM59L
PREX1,ZNF704,WBP2,YES1,VEZF1,ADRA1D,KIF5B,ODC1,SLC6A12,PNMA5,PLXNB1,FOXO4,ZNF652-AS1,CCNO,ZNF652-AS1,INPP5D,VEZF1,VSTM2L,RUSF1,INPP5D,PNMA5,INPP5D,INPP5D,SLC38A2,TMEM107,VSTM2L,INPP5D
SCG3,PLEKHB1,WNT10B,ERI3,KLHL5,LINC00507,TMEM107,CNN3-DT,KIF5B,A2ML1,HPCA,A2ML1,ZNF704,CDH22,ZNF704,VSTM2L,VSTM2L,PLXNB1,WNT10B,VSTM2L,ERI3,VSTM2L,ERI3,TMEM59L,SCN2B,ERI3,ERI3
