MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
12-HHTrE,phenylalanylglycine,15-HETE,lignoceroylcarnitine (C24)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,3-hydroxystearate,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),X - 23739,spermine,"1,2-dipalmitoyl-GPG (16:0/16:0)",thiamin (Vitamin B1),3-indoxyl sulfate,S-methylcysteine,dimethylglycine,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,thiamin (Vitamin B1),4-guanidinobutanoate,N-acetylneuraminate,gamma-glutamylglutamate,N-acetylneuraminate,pyroglutamine*,2'-deoxyinosine,glycylvaline,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,spermidine,2'-deoxyinosine
3-indoxyl sulfate,homocarnosine,phosphocholine,gulonate*,arabinose,X - 23171,ximenoylcarnitine (C26:1)*,2-aminoheptanoate,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,X - 22810,3-hydroxyoctanoate,methionine sulfone,S-methylcysteine sulfoxide,glutamate,arabinose,N-acetylneuraminate,beta-hydroxyisovaleroylcarnitine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,fructose,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,docosadienoylcarnitine (C22:2)*,spermine,5-oxoproline,N1-Methyl-2-pyridone-5-carboxamide,3-hydroxystearate,linoleate (18:2n6),pseudouridine
dihomo-linoleoylcarnitine (C20:2)*,phenol sulfate,X - 23739,X - 23739,betaine,fructosyllysine,6-oxopiperidine-2-carboxylate,4-cholesten-3-one,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,X - 15161,ribulose/xylulose,heme,X - 10457,S-methylcysteine,betaine,X - 16972,glutarylcarnitine (C5-DC),gulonate*,tetracosadienoylcarnitine (C24:2)*,tetradecadienoate (14:2)*,X - 16972,4-cholesten-3-one,hippurate,X - 23026,CMP,X - 23639,5-oxoproline
cysteine-glutathione disulfide,homocitrulline,X - 25979,cytidine,aspartate,N-acetyl-aspartyl-glutamate (NAAG),X - 22810,arabinose,behenoyl dihydrosphingomyelin (d18:0/22:0)*,orotidine,hydroxyproline,gamma-aminobutyrate (GABA),X - 14837,X - 21928,aspartate,X - 25856,orotate,glycerophosphorylcholine (GPC),X - 23026,X - 25422,5-(galactosylhydroxy)-L-lysine,X - 25979,gamma-aminobutyrate (GABA),N-acetyl-aspartyl-glutamate (NAAG),1-palmitoleoyl-GPC* (16:1)*,thioproline,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
lignoceroylcarnitine (C24)*,hydroxyproline,1-linoleoyl-GPE (18:2)*,S-methylcysteine,dihydroxyacetone phosphate (DHAP),X - 25979,methylsuccinate,aspartate,glycerophosphorylcholine (GPC),"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",X - 23739,5-(galactosylhydroxy)-L-lysine,X - 15161,ribonate,dihydroxyacetone phosphate (DHAP),arabonate/xylonate,"1,2-dilinoleoyl-GPE (18:2/18:2)*",X - 22771,X - 23085,X - 23026,dihomo-linoleoylcarnitine (C20:2)*,tetradecadienoate (14:2)*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,guanidinoacetate,S-methylcysteine,citrulline,CMP
cytidine,inositol 1-phosphate (I1P),X - 10457,4-hydroxybutyrate (GHB),dimethylglycine,3-hydroxyadipate,X - 15161,glutarylcarnitine (C5-DC),aspartate,"ceramide (d16:1/24:1, d18:1/22:1)*","2,4-dihydroxybutyrate",threonine,X - 16972,N-acetylglutamine,dimethylglycine,X - 23593,mannonate*,2'-O-methylcytidine,argininate*,X - 23739,5-oxoproline,5-HETE,X - 23085,2'-O-methylcytidine,X - 25979,beta-citrylglutamate,X - 23085
aspartate,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,S-methylcysteine sulfoxide,3-hydroxypalmitate,4-guanidinobutanoate,X - 14837,orotidine,betaine,myo-inositol,N-acetylglucosamine/N-acetylgalactosamine,N6-succinyladenosine,ribulose/xylulose,X - 21891,dihydroxyacetone phosphate (DHAP),4-guanidinobutanoate,N-acetylglutamine,pseudouridine,1-methyladenosine,N6-succinyladenosine,"N,N,N-trimethyl-5-aminovalerate",palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,docosadienoylcarnitine (C22:2)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,glycerophosphorylcholine (GPC),hippurate,X - 25979,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*
2-hydroxyglutarate,leucylglycine,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,dimethylarginine (ADMA + SDMA),2'-O-methylcytidine,betaine,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",N1-Methyl-2-pyridone-5-carboxamide,dimethylglycine,sebacate (C10-DC),propionylcarnitine (C3),"1,2-dilinoleoyl-GPE (18:2/18:2)*",X - 21928,tetradecadienoate (14:2)*,2'-O-methylcytidine,hydroxyproline,N-acetyl-1-methylhistidine*,gamma-aminobutyrate (GABA),1-methylhistamine,hydroxyproline,1-methylhistamine,argininate*,N-acetyl-1-methylhistidine*,N-acetylglucosamine 6-phosphate,3-hydroxyadipate,"5,6-dihydrouridine",N-acetyl-1-methylhistidine*
beta-hydroxyisovaleroylcarnitine,lignoceroylcarnitine (C24)*,arabinose,"N,N,N-trimethyl-5-aminovalerate",gulonate*,4-cholesten-3-one,"ceramide (d16:1/24:1, d18:1/22:1)*",dihydroxyacetone phosphate (DHAP),4-guanidinobutanoate,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,4-cholesten-3-one,4-hydroxybutyrate (GHB),X - 22162,2-hydroxyglutarate,gulonate*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,alpha-ketoglutaramate*,glutarylcarnitine (C5-DC),3-hydroxypalmitate,arabonate/xylonate,"N,N,N-trimethyl-5-aminovalerate",gamma-aminobutyrate (GABA),1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,hippurate,sedoheptulose-7-phosphate,2-O-methylascorbic acid,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*
spermidine,linoleate (18:2n6),dihydroxyacetone phosphate (DHAP),aspartate,X - 22771,3-hydroxyoctanoate,N-acetylglucosamine/N-acetylgalactosamine,dihomo-linoleoylcarnitine (C20:2)*,2'-O-methylcytidine,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,X - 21891,citrate,X - 22771,S-methylcysteine sulfoxide,X - 22771,glycylvaline,3-hydroxyisobutyrate,myo-inositol,glycerophosphorylcholine (GPC),hippurate,X - 14837,guanosine 2'-monophosphate (2'-GMP)*,glutarylcarnitine (C5-DC),phosphocholine,X - 25422,2'-deoxyinosine,glutarylcarnitine (C5-DC)
"N,N,N-trimethyl-alanylproline betaine (TMAP)",linolenate (18:3n3 or 3n6),dimethylglycine,"1,2-dipalmitoyl-GPG (16:0/16:0)",glutarylcarnitine (C5-DC),"2,4-dihydroxybutyrate",sebacate (C10-DC),4-guanidinobutanoate,gulonate*,methylsuccinate,citrulline,fructose,X - 22810,1-linoleoyl-GPE (18:2)*,glutarylcarnitine (C5-DC),tetracosadienoylcarnitine (C24:2)*,fructose,N6-succinyladenosine,X - 25856,N-acetylneuraminate,gamma-glutamylglutamate,N1-Methyl-2-pyridone-5-carboxamide,methionine sulfone,aspartate,N-acetyl-aspartyl-glutamate (NAAG),citrate,citrate
"5,6-dihydrouridine",linoleoyl ethanolamide,4-guanidinobutanoate,5-(galactosylhydroxy)-L-lysine,X - 25422,X - 25856,glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,2'-O-methylcytidine,X - 22771,3-hydroxystearate,gulonate*,arabonate/xylonate,X - 23026,X - 23739,X - 25422,argininate*,docosadienoylcarnitine (C22:2)*,S-methylcysteine,2-aminoheptanoate,N1-Methyl-2-pyridone-5-carboxamide,tetracosadienoylcarnitine (C24:2)*,N-acetylglucosamine 6-phosphate,1-linoleoyl-GPG (18:2)*,dimethylglycine,4-acetamidobutanoate,cysteine-glutathione disulfide,methionine sulfone
glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,mannonate*,2'-O-methylcytidine,1-methylhistamine,glycerophosphorylcholine (GPC),N6-succinyladenosine,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,gulonate*,glutarylcarnitine (C5-DC),inositol 1-phosphate (I1P),1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 23038,1-arachidonoyl-GPE (20:4n6)*,glycerophosphorylcholine (GPC),4-cholesten-3-one,methylsuccinate,2'-AMP,succinate,argininate*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,N-acetylneuraminate,S-methylcysteine,glutamate,4-cholesten-3-one,erythronate*,saccharopine
tetracosadienoylcarnitine (C24:2)*,methionine sulfone,gulonate*,glutarylcarnitine (C5-DC),2'-AMP,gamma-glutamylglutamate,glycerol 3-phosphate,X - 22771,arabinose,pyruvate,glycerophosphorylcholine (GPC),oxalate (ethanedioate),X - 23085,1-linoleoyl-GPG (18:2)*,2'-AMP,docosadienoylcarnitine (C22:2)*,X - 23739,guanidinoacetate,hippurate,1-methyladenosine,fructose,X - 23026,citrate,docosadienoylcarnitine (C22:2)*,N-acetylglutamine,X - 23026,1-linoleoyl-GPG (18:2)*
1-oleoyl-GPC (18:1),methylsuccinate,X - 22771,erythronate*,S-methylcysteine,2'-O-methylcytidine,cytidine,glycerophosphorylcholine (GPC),X - 25422,3-hydroxyadipate,CoA-glutathione*,1-oleoyl-GPC (18:1),X - 23171,1-methyladenosine,S-methylcysteine,glycerophosphorylcholine (GPC),4-hydroxybutyrate (GHB),arabinose,sedoheptulose-7-phosphate,1-linoleoyl-GPG (18:2)*,argininate*,beta-hydroxyisovaleroylcarnitine,2'-AMP,ribonate,X - 22771,glycerophosphorylcholine (GPC),S-methylcysteine
X - 25948,myo-inositol,glutarylcarnitine (C5-DC),docosadienoylcarnitine (C22:2)*,guanidinoacetate,1-arachidonoyl-GPE (20:4n6)*,propionylcarnitine (C3),hippurate,2'-AMP,1-methylhistidine,homocarnosine,acetylcarnitine (C2),X - 23593,myo-inositol,guanidinoacetate,gamma-glutamylglutamate,3-hydroxystearate,2-aminoheptanoate,"2,4-dihydroxybutyrate",glycylvaline,glycylvaline,phosphocholine,2'-O-methylcytidine,S-methylcysteine,N6-succinyladenosine,4-acetamidobutanoate,2'-O-methylcytidine
X - 25422,myristate (14:0),X - 25422,ornithine,2-aminoadipate,phenol sulfate,myristate (14:0),2'-AMP,S-methylcysteine,lignoceroylcarnitine (C24)*,cytidine,urate,X - 23639,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,2-aminoadipate,guanidinoacetate,heme,5-oxoproline,glycylvaline,tetracosadienoylcarnitine (C24:2)*,glycerophosphorylcholine (GPC),2-aminoheptanoate,1-methyladenosine,dihydroxyacetone phosphate (DHAP),tetradecadienoate (14:2)*,CMP,hippurate
N-acetylneuraminate,nicotinamide ribonucleotide (NMN),glycerophosphorylcholine (GPC),fructose,guanosine 2'-monophosphate (2'-GMP)*,tetradecadienoate (14:2)*,N6-succinyladenosine,S-methylcysteine,guanidinoacetate,propionylcarnitine (C3),2'-deoxyinosine,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,X - 23739,2'-deoxycytidine,guanosine 2'-monophosphate (2'-GMP)*,X - 25422,CMP,X - 23171,hydroxyproline,mannonate*,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,glycerol 3-phosphate,hydroxyproline,tetradecadienoate (14:2)*,N-acetylglucosamine 6-phosphate,2-aminoheptanoate,1-methyladenosine
oxalate (ethanedioate),ornithine,2'-AMP,succinate,3-hydroxyoctanoate,glycerol 3-phosphate,glycerophosphoethanolamine,guanidinoacetate,2-aminoadipate,CoA-glutathione*,arabinose,linoleoyl ethanolamide,X - 24431,phenol sulfate,3-hydroxyoctanoate,2-aminoheptanoate,citrate,X - 25422,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,3-hydroxyhexanoate,guanidinoacetate,1-methylhistidine,CMP,S-methylcysteine sulfoxide,X - 25948,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,hydroxyproline
pyruvate,orotate,S-methylcysteine,N-acetylglucosamine/N-acetylgalactosamine,2'-deoxyguanosine,myo-inositol,3-hydroxyhexanoate,2-aminoadipate,guanosine 2'-monophosphate (2'-GMP)*,glycerophosphoethanolamine,2-aminoheptanoate,glycylleucine,X - 25109,glycerophosphoethanolamine,2'-deoxyguanosine,arabinose,phosphocholine,hippurate,"N,N,N-trimethyl-5-aminovalerate",docosadienoylcarnitine (C22:2)*,N6-succinyladenosine,glycylleucine,gulonate*,2-hydroxyglutarate,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,N1-Methyl-2-pyridone-5-carboxamide,gulonate*
glycylvaline,orotidine,guanidinoacetate,5-oxoproline,X - 23171,hydroxyproline,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,3-hydroxyoctanoate,3-hydroxyoctanoate,3-hydroxyhexanoate,N-acetylglucosamine 6-phosphate,X - 15161,X - 25244,ascorbic acid 2-sulfate,X - 23171,citrulline,arabonate/xylonate,N-acetylglutamine,X - 16972,succinate,threonine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,N1-Methyl-2-pyridone-5-carboxamide,X - 23739,fructose,guanidinoacetate,N1-Methyl-2-pyridone-5-carboxamide
3-hydroxyhexanoate,oxalate (ethanedioate),2-aminoadipate,15-HETE,X - 21928,threonine,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,2'-deoxyguanosine,2'-deoxyguanosine,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,dimethylarginine (ADMA + SDMA),3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),X - 25422,2-O-methylascorbic acid,X - 21928,mannonate*,2-aminoheptanoate,2'-deoxycytidine,tetradecadienoate (14:2)*,citrulline,S-methylcysteine,1-methyladenosine,homocarnosine,1-linoleoyl-GPE (18:2)*,X - 23026,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,homocarnosine
alpha-ketoglutaramate*,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,guanosine 2'-monophosphate (2'-GMP)*,3-hydroxyisobutyrate,hippurate,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,orotate,X - 23171,X - 23171,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,"ceramide (d16:1/24:1, d18:1/22:1)*",cytidine 2' or 3'-monophosphate (2' or 3'-CMP),X - 25856,X - 25422,hippurate,1-methyladenosine,spermine,1-methylhistamine,glycylleucine,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,4-cholesten-3-one,guanidinoacetate,X - 21928,1-linoleoyl-GPG (18:2)*,ribulose/xylulose,homocarnosine,X - 21928
dimethylarginine (ADMA + SDMA),palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,3-hydroxyoctanoate,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),N-acetylglutamine,fructose,linoleoyl ethanolamide,X - 21928,X - 21928,linoleoyl ethanolamide,ornithine,ximenoylcarnitine (C26:1)*,X - 25948,CoA-glutathione*,N-acetylglutamine,15-HETE,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,X - 21928,arabinose,2-aminoheptanoate,N-acetylglutamine,2-hydroxyglutarate,argininate*,1-arachidonoyl-GPE (20:4n6)*,1-linoleoyl-GPE (18:2)*,N-acetyl-1-methylhistidine*,argininate*
1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,alpha-ketoglutaramate*,2'-deoxyguanosine,2'-deoxycytidine,X - 25948,X - 23026,X - 21891,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),"2,4-dihydroxybutyrate",X - 21891,homocitrulline,6-oxopiperidine-2-carboxylate,X - 25979,homocarnosine,X - 25948,4-hydroxybutyrate (GHB),1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,"1,2-dipalmitoyl-GPG (16:0/16:0)",1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,4-hydroxybutyrate (GHB),X - 25422,15-HETE,1-linoleoyl-GPE (18:2)*,2-O-methylascorbic acid,"1,2-dipalmitoyl-GPG (16:0/16:0)",arabonate/xylonate,1-linoleoyl-GPE (18:2)*
X - 23639,acetylcarnitine (C2),X - 23171,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,ascorbic acid 2-sulfate,ribulose/xylulose,alpha-ketoglutaramate*,trigonelline (N'-methylnicotinate),trigonelline (N'-methylnicotinate),myristate (14:0),1-methyladenosine,X - 23639,acetylcarnitine (C2),urate,ascorbic acid 2-sulfate,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,X - 23026,X - 25948,X - 25422,glycerophosphorylcholine (GPC),4-hydroxybutyrate (GHB),X - 23739,gamma-glutamylglutamate,3-hydroxystearate,arabonate/xylonate,2'-AMP,gamma-glutamylglutamate
ornithine,X - 25979,X - 21928,threonine,glucose,1-linoleoyl-GPE (18:2)*,3-hydroxystearate,X - 25948,X - 25948,alpha-ketoglutaramate*,ximenoylcarnitine (C26:1)*,X - 22810,alpha-ketoglutaramate*,gamma-aminobutyrate (GABA),glucose,S-methylcysteine,oxalate (ethanedioate),arabonate/xylonate,15-HETE,arabinose,mannonate*,arabonate/xylonate,2-aminoheptanoate,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,glycerophosphorylcholine (GPC),S-methylcysteine,2-aminoheptanoate
N6-succinyladenosine,12-HHTrE,N-acetylglutamine,CMP,homocarnosine,"1,2-dipalmitoyl-GPG (16:0/16:0)",3-hydroxyisobutyrate,X - 23038,succinate,deoxycarnitine,urate,orotidine,arabinose,gulonate*,homocarnosine,hippurate,X - 23085,citrulline,1-linoleoyl-GPE (18:2)*,guanidinoacetate,hydroxyproline,citrulline,mannonate*,glycerophosphoethanolamine,5-(galactosylhydroxy)-L-lysine,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,mannonate*
orotate,2'-AMP,X - 25948,tetracosadienoylcarnitine (C24:2)*,1-linoleoyl-GPG (18:2)*,arabonate/xylonate,deoxycarnitine,1-linoleoyl-GPG (18:2)*,homocarnosine,X - 24431,2'-AMP,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,arabitol/xylitol,X - 23171,1-linoleoyl-GPG (18:2)*,N-acetylglucosamine 6-phosphate,1-oleoyl-GPC (18:1),N-acetylglucosamine 6-phosphate,S-methylcysteine sulfoxide,sedoheptulose-7-phosphate,1-oleoyl-GPC (18:1),1-linoleoyl-GPE (18:2)*,CoA-glutathione*,ascorbic acid 2-sulfate,linolenate (18:3n3 or 3n6),N6-succinyladenosine,CoA-glutathione*
salicylate,2'-O-methylcytidine,ascorbic acid 2-sulfate,behenoyl dihydrosphingomyelin (d18:0/22:0)*,citrulline,alpha-ketoglutaramate*,X - 24431,citrulline,1-linoleoyl-GPG (18:2)*,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),CMP,"glycosyl ceramide (d18:2/25:1, d18:1/25:2)",arabonate/xylonate,arabinose,citrulline,ribulose/xylulose,acetylcarnitine (C2),1-linoleoyl-GPG (18:2)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,N-acetylglucosamine 6-phosphate,3-hydroxyhexanoate,3-hydroxyhexanoate,glycylvaline,X - 25422,homocarnosine,1-linoleoyl-GPG (18:2)*,glycylvaline
3-hydroxyadipate,2'-deoxycytidine,glucose,ximenoylcarnitine (C26:1)*,ribonate,glycerophosphorylcholine (GPC),glycosyl-N-stearoyl-sphingosine (d18:1/18:0),ribonate,citrulline,nicotinamide ribonucleotide (NMN),3-amino-2-piperidone,"ceramide (d16:1/24:1, d18:1/22:1)*",arachidoyl ethanolamide (20:0)*,arabonate/xylonate,ribonate,5-(galactosylhydroxy)-L-lysine,urate,homocarnosine,heme,15-HETE,2-aminoheptanoate,N6-succinyladenosine,ornithine,CoA-glutathione*,lignoceroylcarnitine (C24)*,spermine,ornithine
2'-O-methylcytidine,2'-deoxyguanosine,homocarnosine,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,CMP,orotate,nicotinamide ribonucleotide (NMN),CMP,ribonate,linolenate (18:3n3 or 3n6),2'-O-methylcytidine,N-acetylglucosamine/N-acetylgalactosamine,argininate*,CMP,CMP,N6-succinyladenosine,1-methylhistidine,CMP,dihydroxyacetone phosphate (DHAP),ribulose/xylulose,15-HETE,hippurate,"N,N,N-trimethyl-5-aminovalerate",glycylleucine,oxalate (ethanedioate),1-linoleoyl-GPE (18:2)*,"N,N,N-trimethyl-5-aminovalerate"
urate,2'-deoxyinosine,1-linoleoyl-GPG (18:2)*,glycylvaline,2'-deoxycytidine,ximenoylcarnitine (C26:1)*,linolenate (18:3n3 or 3n6),2'-deoxycytidine,CMP,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,X - 14837,sebacate (C10-DC),ascorbic acid 2-sulfate,glycylvaline,2'-deoxycytidine,dihomo-linoleoylcarnitine (C20:2)*,nicotinamide ribonucleotide (NMN),ximenoylcarnitine (C26:1)*,dimethylglycine,3-hydroxyisobutyrate,arachidoyl ethanolamide (20:0)*,4-hydroxybutyrate (GHB),4-guanidinobutanoate,homocarnosine,X - 16972,X - 23085,4-guanidinobutanoate
S-methylcysteine,"2,4-dihydroxybutyrate",citrulline,"ceramide (d16:1/24:1, d18:1/22:1)*",phenylalanylglycine,5-(galactosylhydroxy)-L-lysine,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,phenylalanylglycine,2'-deoxycytidine,ornithine,linoleate (18:2n6),glycosyl-N-tricosenoyl-sphingosine (d18:1/23:1)*,aspartate,2-aminoheptanoate,phenylalanylglycine,succinate,3-indoxyl sulfate,glycylvaline,4-guanidinobutanoate,1-oleoyl-GPC (18:1),1-methyladenosine,3-hydroxyisobutyrate,3-hydroxyoctanoate,urate,guanidinoacetate,X - 25948,3-hydroxyoctanoate
3-sulfo-nervonoyl-galactosylceramide (d18:1/24:1),2-O-methylascorbic acid,ribonate,X - 22162,X - 22162,lignoceroylcarnitine (C24)*,pyruvate,X - 22162,phenylalanylglycine,ascorbic acid 2-sulfate,spermine,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,behenoyl dihydrosphingomyelin (d18:0/22:0)*,2'-AMP,X - 22162,1-linoleoyl-GPE (18:2)*,N-acetylneuraminate,ribulose/xylulose,2'-O-methylcytidine,S-methylcysteine,citrulline,succinate,ribonate,gamma-aminobutyrate (GABA),pseudouridine,5-HETE,ribonate
nicotinamide ribonucleotide (NMN),2-aminoadipate,CMP,arachidoyl ethanolamide (20:0)*,CoA-glutathione*,oxalate (ethanedioate),N-acetylneuraminate,CoA-glutathione*,X - 22162,X - 22162,3-indoxyl sulfate,5'- GMP,beta-citrylglutamate,threonine,CoA-glutathione*,2'-AMP,pyroglutamine*,linoleate (18:2n6),gulonate*,oxalate (ethanedioate),2'-AMP,N1-methylinosine,arabonate/xylonate,gulonate*,acetylcarnitine (C2),gulonate*,arabonate/xylonate
2-aminoadipate,2-aminoheptanoate,2'-deoxycytidine,X - 25422,ornithine,X - 23593,CoA-glutathione*,ornithine,CoA-glutathione*,X - 25109,3-methylhistidine,leucylglycine,beta-hydroxyisovaleroylcarnitine,beta-hydroxyisovaleroylcarnitine,ornithine,X - 14837,ribulose/xylulose,ascorbic acid 2-sulfate,2-hydroxyglutarate,glutarylcarnitine (C5-DC),arabinose,3-hydroxystearate,N-acetylneuraminate,X - 23038,N-acetyl-1-methylhistidine*,glycylvaline,N-acetylneuraminate
1-methyl-5-imidazolelactate,2-hydroxyglutarate,phenylalanylglycine,deoxycarnitine,linoleate (18:2n6),guanidinoacetate,ornithine,linoleate (18:2n6),ornithine,3-amino-2-piperidone,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,X - 21891,betaine,X - 14837,linoleate (18:2n6),5-HETE,argininate*,N-acetylneuraminate,2'-AMP,5-HETE,ornithine,"1,2-dipalmitoyl-GPG (16:0/16:0)",ascorbic acid 2-sulfate,X - 23171,arabinose,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,ascorbic acid 2-sulfate
glycerophosphorylcholine (GPC),2-methylserine,X - 22162,N-acetyl-aspartyl-glutamate (NAAG),N-acetylneuraminate,pseudouridine,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,N-acetylneuraminate,linoleate (18:2n6),2'-deoxyinosine,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,nicotinamide ribonucleotide (NMN),"ceramide (d16:1/24:1, d18:1/22:1)*",2-aminoadipate,N-acetylneuraminate,1-oleoyl-GPC (18:1),"N,N,N-trimethyl-5-aminovalerate",ribonate,glutamate,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,oxalate (ethanedioate),S-methylcysteine sulfoxide,docosadienoylcarnitine (C22:2)*,arabonate/xylonate,N6-carboxymethyllysine,linoleoyl ethanolamide,docosadienoylcarnitine (C22:2)*
2-methylserine,3-amino-2-piperidone,CoA-glutathione*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,tetracosadienoylcarnitine (C24:2)*,acetylcarnitine (C2),beta-citrylglutamate,tetracosadienoylcarnitine (C24:2)*,N-acetylneuraminate,glycylvaline,N1-Methyl-2-pyridone-5-carboxamide,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),citrate,5-HETE,tetracosadienoylcarnitine (C24:2)*,glutarylcarnitine (C5-DC),4-acetamidobutanoate,X - 23593,X - 23593,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,urate,ribulose/xylulose,X - 22771,arabinose,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,1-methylhistidine,X - 22771
X - 25244,3-hydroxyadipate,ornithine,4-acetamidobutanoate,arachidoyl ethanolamide (20:0)*,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,4-acetamidobutanoate,arachidoyl ethanolamide (20:0)*,tetracosadienoylcarnitine (C24:2)*,hydroxyproline,glucose,alpha-ketoglutaramate*,citrulline,linolenate (18:3n3 or 3n6),arachidoyl ethanolamide (20:0)*,threonine,3-amino-2-piperidone,CoA-glutathione*,2-aminoadipate,beta-hydroxyisovaleroylcarnitine,linoleoyl ethanolamide,arabinose,X - 14837,CMP,glycosyl-N-stearoyl-sphingadienine (d18:2/18:0)*,15-HETE,X - 14837
