MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
NUS1,KLHL29,TTLL3,DCST2,RALBP1,UBE2Q1,CSNK2A2,NUS1,NT5C,ARL10,CEP19,CGGBP1,SLC35F3,CLCN6,RALBP1,PAN3-AS1,BICD2,PAN3-AS1,TTLL3,NPAS2,GPR63,BRPF3,SMIM14-DT,SIRT4,CCDC127,MAFG,MON1A
FPGS,LINC-PINT,ANKMY1,UBE2Q1,NUS1,LINC00467,GNPNAT1,MRPS6,TFE3,NCKAP1,CCT8,TRIO,SLC38A2,RPRM,NUS1,BICD2,CGGBP1,ARMC9,ANKMY1,BAG2,TOP1,TTLL3,HTR1E,PAN3-AS1,PRICKLE2,TMEM123-DT,CREB3L4
FAM220A,LINC00467,RAPGEF1,NMT1,MRPS6,CREB3L4,ARMCX2,ZNF662,CELF4,FILIP1L,NCAM1-AS2,DNAJC27-AS1,SLC5A3,INKA2,MRPS6,TRIM45,SEPTIN7-DT,ZNF596,RAPGEF1,TRIM45,CELF4,ARL10,ARG2,SCN3A,CLCN6,CGGBP1,AHSA1
BRPF3,LINC01102,MAPK13,MED21,ZNF662,CMTM4,LINC02607,AP1M1,ELAVL1,GPR63,ARL10,UHMK1,SMIM14-DT,NPEPPS,ZNF662,CREB3L4,FBXO24,CREB3L4,MAPK13,HTR1E,FPGS,BAG2,PAN3-AS1,KIF21B,LINC01102,CDK8,ZNF596
ANKRD52,LINC02607,PMPCB,RIC8B,AP1M1,CDK8,UBAP1,MED21,GPR199P,XPO7,ELAVL1,TOP1,SNTB2,MAPK13,AP1M1,NPAS2,ANKMY1,APOM,PMPCB,ANKMY1,HTR1E,CCDC127,MON1A,LINC-PINT,RABIF,TOP1,TOP1
MSL1,LINC03072,PAN3-AS1,CLCN6,MED21,KLHL29,TRIO,RFX3-DT,PMPCB,TOP1,CCT5,CACYBP,SNX16,PDS5A,MED21,CCDC127,AP1M1,ARG2,PAN3-AS1,SEPTIN7-DT,MED21,TRAPPC6A,DYNLL1,POLG,MAFG,TRAPPC6A,HEXIM1
RFX3-DT,LOC105376654,ARHGAP19-SLIT1,TRIM45,RFX3-DT,NPEPPS,ZNF596,CLCN6,C9orf40,S100B,PHF23,S100B,SNX27,BICD2,RFX3-DT,SMIM14-DT,C1orf52,INKA2,ARHGAP19-SLIT1,DYNLL1,BAG2,XPO7,NIM1K,TMEM243,CHD3,BRPF3,DNAJB6
DUSP19,LRRC57,ZNF280B,KHDRBS3,CLCN6,TRIM45,UHMK1,NHSL3,BICD2,YY1,FPGS,PIP5K1C,SRRM2-AS1,MARK4,CLCN6,SEPTIN7-DT,DYNLL1,ANKMY1,ZNF280B,CREB3L4,BLTP2,DYNLL1,ZNF596,ZNF596,SNTB2,CMTM4,SIRT4
ARMC9,LRRN2,CHD3,NIM1K,NHSL3,TTLL3,MBD1,FOXK2,CCDC127,PIP5K1C,AHSA1,RSPO3,ST7-AS1,SEPTIN7-DT,NHSL3,PMPCB,PPID,PGBD5,CHD3,DNAJB6,NT5C,PIP5K1C,SIRT4,C1orf52,TMEM123-DT,FPGS,KHDRBS3
CACYBP,MAFG,RIC8B,ELAVL1,FOXK2,ZNF280B,DNAJC27-AS1,DNAJB6,BSN,RSPO3,SCN3A,POLG,STAU1,GPR63,FOXK2,BAG2,MIRLET7IHG,ARL10,RIC8B,SMIM14-DT,FOXK2,SMIM14-DT,CREB3L4,NCKAP1,MON1A,ZNF280B,GPR199P
CCT8,MAPK13,KIF21B,MSL1,DNAJB6,DNAJB6,BLTP2,RAP1GAP2,DYNLL1,MC4R,MRPS6,FPGS,TBCK,PNRC2,DNAJB6,DNAJB6,NIM1K,MSL1,KIF21B,PAN3-AS1,TRIM45,DNAJB6,AHSA1,TTC23-AS1,H2AZ1,RABIF,DNAJC27-AS1
APOM,HTR1E,NMT1,KIF21B,ARMC9,ANKMY1,RANBP9,LINC01102,RSPO3,POLG,CDK8,BAG2,TCF20,RANBP9,ARMC9,DYNLL1,DCST2,NPEPPS,NMT1,ARMC9,ZNF280B,CDK8,TOP1,CLCN6,NCAM1-AS2,CREB3L4,BICD2
PHF23,HEXIM1,RALBP1,LRRC57,RAP1GAP2,CCT8,C1orf52,ARHGAP19-SLIT1,KIF3C,FPGS,SNX27,RNF31,TFE3,SENP3,RAP1GAP2,NT5C,SCN3A,RAP1GAP2,GPR63,NT5C,RIC8B,CLCN6,GPR199P,NMT1,ASB16-AS1,SLC35F3,PPID
TTBK1,HECA,NUS1,KIF3C,KCMF1,CELF4,MSL1,ARMC9,ST7-AS1,SAMTOR,TRAPPC6A,CHIC2,TMEM123-DT,CHD3,KCMF1,KIF21B,TRIM45,DNAJC27-AS1,NUS1,PMPCB,SEPTIN7-DT,ANKMY1,DNAJB6,INKA2,CREB3L4,SCN3A,C1orf52
BRD9,FBXO24,ZNF662,MAPK13,SEPTIN7-DT,CEP19,BAG2,NPEPPS,SIMC1,ZMAT1,MIRLET7IHG,C1orf52,TMEM147-AS1,RAP1GAP2,SEPTIN7-DT,TRAPPC6A,BLTP2,CCT8,ZNF662,TRAPPC6A,CLCN6,NT5C,BICD2,NPEPPS,NUS1,DNAJB6,INKA2
SNX27,DNAJB6,AP1M1,OTUD4,FAM220A,SCN3A,FGFR1OP2,KCMF1,GOLPH3L,BAG2,CCT2,MIRLET7IHG,TMEM243,AP1M1,FAM220A,ZNF596,SMIM14-DT,TOP1,AP1M1,ZNF596,BICD2,PMPCB,DNAJC27-AS1,MAPK13,RIC8B,LINC01102,SENP3
ZMAT1,DNAJC27-AS1,MED21,MRPS6,NPEPPS,ARMC9,FPGS,LINC00467,ARG2,TOM1L1,LINC01102,BLTP2,TNPO3,FAM220A,NPEPPS,ARMC9,DNAJC27-AS1,BAG2,MED21,KIF21B,SMIM14-DT,ARMC9,C1orf52,PDS5A,ELAVL1,MON1A,APOM
CCT5,DRD1,RFX3-DT,TTC23-AS1,LINC00467,TRIO,PIP5K1C,APOM,NHSL3,HTR1E,CHD3,DCST2,TOM1L1,NUS1,LINC00467,ZNF280B,TRAPPC6A,KIF21B,RFX3-DT,NIM1K,NUS1,CREB3L4,PPID,BSN,APOM,BLTP2,BSN
RAP1GAP2,DUSP19,CLCN6,GNPNAT1,APOM,PRICKLE2,S100B,SLC35F3,LINC-PINT,FAM53C,FILIP1L,CACNA1H,TOP1,PGBD5,APOM,CLCN6,ELAVL1,FPGS,CLCN6,PPID,CCDC127,SLC35F3,LINC01102,FOXK2,DNAJB6,NUS1,NT5C
LINC03072,DYNLL1,FOXK2,FPGS,SLC35F3,C19orf48P,TOP1,SENP3,CIRBP,TRIM45,MON1A,XPO7,TRAPPC6A,C9orf40,SLC35F3,BLTP2,HTR1E,DNAJB6,FOXK2,SCN3A,DYNLL1,PAN3-AS1,INKA2,BICD2,ANKMY1,ARMCX2,CHD3
CCDC191,EFNB2,DNAJB6,C19orf48P,SENP3,PGBD5,XPO7,CCT8,ORAI2,CGGBP1,NIM1K,GPR63,TRIM45,KCMF1,SENP3,TOP1,PAN3-AS1,NMT1,DNAJB6,CLCN6,ZNF596,ZNF280B,NT5C,SEPTIN7-DT,BLTP2,PIK3R2,CLCN6
HUS1,ELAVL1,ARMC9,BAG2,CCT8,PPID,UBE2Q1,KLHL29,GID4,UBAP1,MLLT3,FILIP1L,TRIO,DRD1,CCT8,APOM,TTLL3,MAPK13,ARMC9,ARL10,NPAS2,CHD3,SENP3,GPR63,SCN3A,NCAM1-AS2,LINC01102
LOC105376654,FAM171A2,RAP1GAP2,C1orf52,KLHL29,KIF3C,ARL10,PDS5A,MARK4,LINC03072,PRICKLE2,LRRN2,TTBK1,NMT1,KLHL29,SCN3A,CLCN6,AHSA1,TOP1,ZNF280B,CHD3,KIF21B,ZNF280B,RANBP9,MED21,CHD3,SEPTIN7-DT
TTLL3,FAM220A,KCMF1,HUS1,PDS5A,MSL1,HTR1E,ATP1B3,ANKRD11,TRIO,RIC8B,PPID,TTC23-AS1,PMPCB,PDS5A,ARL10,APOM,KCMF1,KCMF1,APOM,TRAPPC6A,APOM,APOM,SENP3,ZNF596,ARMC9,FOXK2
SNTB2,FAM53C,FAM220A,BLTP2,ATP1B3,C9orf40,FAM53C,NT5C,TTBK1,UHMK1,BLTP2,MBOAT7,TTLL3,CEP76,ATP1B3,SLC35F3,KIF21B,C1orf52,FAM220A,BLTP2,SLC35F3,RIC8B,CLCN6,CHD3,ARMCX2,ZNF596,PRICKLE2
ADCY9,FGFR1OP2,NPEPPS,MLLT3,NT5C,RAP1GAP2,TRIM45,DYNLL1,BAG2,PPID,SNTB2,SNX16,UBAP1,ZNF662,NT5C,NIM1K,NT5C,SEPTIN7-DT,NPEPPS,TOP1,C1orf52,BLTP2,CHD3,AP1M1,MAPK13,ELAVL1,NUS1
CEP76,H2AZ1,APOM,PIK3R2,DYNLL1,GOLPH3L,NPAS2,TFE3,NPAS2,MBOAT7,MAPK13,SCN3A,UBE2Q1,ZNF280B,DYNLL1,NUS1,NUS1,NUS1,APOM,SLC35F3,SCN3A,TOP1,CELF4,NUS1,ARL10,APOM,RIC8B
PDS5A,FILIP1L,SLC35F3,CBL,TFE3,MBD1,SAP130,CELF4,LINC01102,SNX16,BRPF3,BRD9,UHMK1,BSN,TFE3,PGBD5,CACYBP,SCN3A,SLC35F3,PGBD5,ELAVL1,AP1M1,SEPTIN7-DT,FAM220A,ARMC9,C1orf52,MED21
C19orf48P,FOXK2,CCT8,CGGBP1,CELF4,SAMTOR,H2AZ1,SIRT4,TBCK,SCN3A,PNRC2,NIM1K,UNC5A,KLHL29,CELF4,PPID,ZNF280B,PIK3R2,CCT8,NUS1,MAPK13,MAPK13,MED21,PGBD5,CMTM4,RIC8B,PGBD5
ORAI2,FPGS,ATP1B3,SNTB2,SIRT4,PIK3R2,ANKRD52,ELAVL1,CZIB,BRD9,ASB16-AS1,TRAPPC6A,USP35,DYNLL1,SIRT4,DNAJC27-AS1,MED21,CHD3,ATP1B3,DNAJC27-AS1,ARMC9,ELAVL1,NUS1,CEP76,TRIM45,AP1M1,ELAVL1
CIRBP,GID4,NT5C,GPR63,ELAVL1,C1orf52,TRAPPC6A,GPR199P,PLPBP,NIM1K,TMEM123-DT,NCKAP1,XPA,PRICKLE2,ELAVL1,CHD3,ARL10,RIC8B,NT5C,AP1M1,APOM,PGBD5,ELAVL1,KHDRBS3,CCT8,PGBD5,DYNLL1
PRICKLE2,GNPNAT1,DYNLL1,CMTM4,GPR199P,DUSP19,CDC6,C9orf40,KLHL1,LRRN2,AP1M1,CTNND2,XPO7,FOXK2,GPR199P,RIC8B,CHD3,CLCN6,DYNLL1,CHD3,DNAJC27-AS1,C1orf52,SLC35F3,PMPCB,NIM1K,MAPK13,AP1M1
ARSK,GOLPH3,ELAVL1,PPID,C9orf40,SMIM14-DT,NIM1K,BICD2,MSL1,TRAPPC6A,LRRN2,NPY1R,YARS2,KHDRBS3,C9orf40,MED21,TOP1,LINC01102,ELAVL1,C1orf52,PGBD5,CCT8,PGBD5,ZNF280B,AP1M1,AHSA1,MAPK13
CHIC2,GOLPH3L,BICD2,NCAM1-AS2,BICD2,FBXO24,SCN3A,CCDC127,IRF2-DT,H2AZ1,MAFG,NPAS2,YY1,SLC35F3,BICD2,AP1M1,SLC35F3,MED21,BICD2,MED21,AP1M1,DNAJC27-AS1,RIC8B,PRICKLE2,C1orf52,ARL10,CELF4
HECA,GPR199P,CCDC127,CHD3,CCDC127,DNAJC27-AS1,MBOAT7,BSN,KCNK2,CTNND2,NPY1R,TRIM45,ZMAT1,HEXIM1,CCDC127,C1orf52,PMPCB,ELAVL1,CCDC127,RIC8B,NIM1K,SCN3A,MAPK13,CELF4,PGBD5,DNAJC27-AS1,ZNF280B
XPO7,GPR63,BSN,SAMTOR,BSN,ZNF596,SLC5A3,SEPTIN7-DT,GOLPH3,NPY1R,PGBD5,FAM53C,ZNF280B,CELF4,BSN,MAPK13,RIC8B,AP1M1,BSN,MAPK13,ARL10,ZNF596,AP1M1,SLC35F3,PIK3R2,NIM1K,CCT8
HEXIM1,TTC23-AS1,LINC01102,APOM,LINC01102,ARL10,PPID,SMIM14-DT,FAM171A2,NPAS2,ARMCX2,ARL10,ZNF596,ARMC9,LINC01102,CCT8,CCT8,NIM1K,S100B,ELAVL1,PPID,NUS1,ARMC9,CCT8,PPID,CCT8,ARMC9
SIRT4,MBD1,AHSA1,DNAJC27-AS1,AHSA1,NIM1K,AHSA1,KLHL1,CBL,AHSA1,PPID,AHSA1,ZNF662,CCT8,AHSA1,ELAVL1,MAPK13,PPID,XPO7,CCT8,CCT8,MED21,CCT8,ARMC9,DNAJC27-AS1,PPID,SLC35F3
